TransactionID,Date,HospitalID,ProductID,TransactionType,Quantity,BalanceAfterTransaction
TRN033321,2025-02-02,H006,MED018,Consumption,-33,1266
TRN033322,2025-02-02,H006,MED019,Consumption,-31,512
TRN033323,2025-02-02,H006,MED020,Consumption,-35,2230
TRN033324,2025-02-02,H006,MED021,Consumption,-2,1441
TRN033325,2025-02-02,H006,MED022,Consumption,-4,210
TRN033326,2025-02-02,H006,MED023,Consumption,-2,1211
TRN033327,2025-02-02,H006,MED024,Consumption,-35,1785
TRN033328,2025-02-02,H006,MED025,Consumption,-2,1104
TRN033329,2025-02-02,H006,MED026,Consumption,-14,564
TRN033330,2025-02-02,H006,MED027,Consumption,-11,1413
TRN033331,2025-02-02,H006,MED028,Consumption,-9,874
TRN033332,2025-02-02,H006,MED029,Consumption,-7,1204
TRN033333,2025-02-02,H006,MED030,Consumption,-11,1661
TRN033334,2025-02-02,H006,MED031,Consumption,-12,1506
TRN033335,2025-02-02,H006,MED032,Consumption,-5,1801
TRN033336,2025-02-02,H006,MED033,Consumption,-9,906
TRN033337,2025-02-02,H006,MED034,Consumption,-9,1663
TRN033338,2025-02-02,H006,MED035,Consumption,-14,1345
TRN033339,2025-02-02,H006,MED036,Consumption,-13,1660
TRN033340,2025-02-02,H006,MED037,Consumption,-10,608
TRN033341,2025-02-02,H006,MED038,Consumption,-7,1590
TRN033342,2025-02-02,H006,MED039,Consumption,-15,1171
TRN033343,2025-02-02,H006,MED040,Consumption,-11,479
TRN033344,2025-02-02,H006,MED041,Consumption,-12,2157
TRN033345,2025-02-02,H006,MED042,Consumption,-15,1998
TRN033346,2025-02-02,H006,MED043,Consumption,-15,1571
TRN033347,2025-02-02,H006,MED044,Consumption,-8,880
TRN033348,2025-02-02,H006,MED045,Consumption,-15,2028
TRN033349,2025-02-02,H006,MED046,Consumption,-5,1024
TRN033350,2025-02-02,H006,MED047,Consumption,-13,1224
TRN033351,2025-02-02,H006,MED048,Consumption,-10,1916
TRN033352,2025-02-02,H006,MED049,Consumption,-15,971
TRN033353,2025-02-02,H006,MED050,Consumption,-9,1702
TRN033354,2025-02-02,H006,MED051,Consumption,-5,706
TRN033355,2025-02-02,H006,MED052,Consumption,-9,1802
TRN033356,2025-02-02,H006,MED053,Consumption,-5,644
TRN033357,2025-02-02,H006,MED054,Consumption,-8,1468
TRN033358,2025-02-02,H006,MED055,Consumption,-12,1762
TRN033359,2025-02-02,H006,MED056,Consumption,-11,495
TRN033360,2025-02-02,H006,MED057,Consumption,-12,405
TRN033361,2025-02-02,H006,MED058,Consumption,-10,2353
TRN033362,2025-02-02,H006,MED059,Consumption,-9,250
TRN033363,2025-02-02,H006,MED060,Consumption,-9,1176
TRN033364,2025-02-02,H006,MED061,Consumption,-18,3010
TRN033365,2025-02-02,H006,MED062,Consumption,-17,2047
TRN033366,2025-02-02,H006,MED063,Consumption,-23,2716
TRN033367,2025-02-02,H006,MED064,Consumption,-35,1619
TRN033368,2025-02-02,H006,MED065,Consumption,-32,2499
TRN033369,2025-02-02,H006,MED066,Consumption,-33,1364
TRN033370,2025-02-02,H006,MED067,Consumption,-34,2182
TRN033371,2025-02-02,H006,MED068,Consumption,-19,2179
TRN033372,2025-02-02,H006,MED069,Consumption,-23,2134
TRN033373,2025-02-02,H006,MED070,Consumption,-34,2771
TRN033374,2025-02-02,H006,MED071,Consumption,-5,1269
TRN033375,2025-02-02,H006,MED072,Consumption,-3,1762
TRN033376,2025-02-02,H006,MED073,Consumption,-2,1680
TRN033377,2025-02-02,H006,MED074,Consumption,-5,1925
TRN033378,2025-02-02,H006,MED075,Consumption,-1,136
TRN033379,2025-02-02,H006,MED076,Consumption,-2,1425
TRN033380,2025-02-02,H006,MED077,Consumption,-2,1362
TRN033381,2025-02-02,H006,MED078,Consumption,-2,1132
TRN033382,2025-02-02,H006,MED079,Consumption,-2,851
TRN033383,2025-02-02,H006,MED080,Consumption,-2,1806
TRN033384,2025-02-02,H006,MED081,Consumption,-6,1911
TRN033385,2025-02-02,H006,MED082,Consumption,-8,1970
TRN033386,2025-02-02,H006,MED083,Consumption,-6,1619
TRN033387,2025-02-02,H006,MED084,Consumption,-13,1401
TRN033388,2025-02-02,H006,MED085,Consumption,-12,2015
TRN033389,2025-02-02,H006,MED086,Consumption,-10,1993
TRN033390,2025-02-02,H006,MED087,Consumption,-7,1744
TRN033391,2025-02-02,H006,MED088,Consumption,-6,1880
TRN033392,2025-02-02,H006,MED089,Consumption,-10,2003
TRN033393,2025-02-02,H006,MED090,Consumption,-8,1583
TRN033394,2025-02-02,H006,MED091,Consumption,-4,650
TRN033395,2025-02-02,H006,MED092,Consumption,-4,490
TRN033396,2025-02-02,H006,MED093,Consumption,-2,1270
TRN033397,2025-02-02,H006,MED094,Consumption,-1,1697
TRN033398,2025-02-02,H006,MED095,Consumption,-4,1069
TRN033399,2025-02-02,H006,MED096,Consumption,-2,1472
TRN033400,2025-02-02,H006,MED097,Consumption,-1,1061
TRN033401,2025-02-02,H006,MED098,Consumption,-6,1640
TRN033402,2025-02-02,H006,MED099,Consumption,-4,824
TRN033403,2025-02-02,H006,MED100,Consumption,-1,1282
TRN033404,2025-02-02,H007,MED001,Consumption,-27,2379
TRN033405,2025-02-02,H007,MED002,Consumption,-28,1717
TRN033406,2025-02-02,H007,MED003,Consumption,-29,2431
TRN033407,2025-02-02,H007,MED004,Consumption,-23,2134
TRN033408,2025-02-02,H007,MED005,Consumption,-30,2504
TRN033409,2025-02-02,H007,MED006,Consumption,-35,2390
TRN033410,2025-02-02,H007,MED007,Consumption,-21,2421
TRN033411,2025-02-02,H007,MED008,Consumption,-20,2244
TRN033412,2025-02-02,H007,MED009,Consumption,-34,2394
TRN033413,2025-02-02,H007,MED010,Consumption,-19,2688
TRN033414,2025-02-02,H007,MED011,Consumption,-18,2012
TRN033415,2025-02-02,H007,MED012,Consumption,-18,2238
TRN033416,2025-02-02,H007,MED013,Consumption,-29,1891
TRN033417,2025-02-02,H007,MED014,Consumption,-34,2395
TRN033418,2025-02-02,H007,MED015,Consumption,-24,1822
TRN033419,2025-02-02,H007,MED016,Consumption,-32,1764
TRN033420,2025-02-02,H007,MED017,Consumption,-22,2142
TRN033421,2025-02-02,H007,MED018,Consumption,-32,1713
TRN033422,2025-02-02,H007,MED019,Consumption,-27,2486
TRN033423,2025-02-02,H007,MED020,Consumption,-16,2057
TRN033424,2025-02-02,H007,MED021,Consumption,-6,209
TRN033425,2025-02-02,H007,MED022,Consumption,-6,664
TRN033426,2025-02-02,H007,MED023,Consumption,-1,120
TRN033427,2025-02-02,H007,MED024,Consumption,-16,3043
TRN033428,2025-02-02,H007,MED025,Consumption,-2,1590
TRN033429,2025-02-02,H007,MED026,Consumption,-12,429
TRN033430,2025-02-02,H007,MED027,Consumption,-9,1886
TRN033431,2025-02-02,H007,MED028,Consumption,-5,1454
TRN033432,2025-02-02,H007,MED029,Consumption,-7,825
TRN033433,2025-02-02,H007,MED030,Consumption,-5,1506
TRN033434,2025-02-02,H007,MED031,Consumption,-13,874
TRN033435,2025-02-02,H007,MED032,Consumption,-8,1484
TRN033436,2025-02-02,H007,MED033,Consumption,-11,2365
TRN033437,2025-02-02,H007,MED034,Consumption,-5,1554
TRN033438,2025-02-02,H007,MED035,Consumption,-9,507
TRN033439,2025-02-02,H007,MED036,Consumption,-6,1789
TRN033440,2025-02-02,H007,MED037,Consumption,-11,2001
TRN033441,2025-02-02,H007,MED038,Consumption,-9,470
TRN033442,2025-02-02,H007,MED039,Consumption,-6,1983
TRN033443,2025-02-02,H007,MED040,Consumption,-12,2201
TRN033444,2025-02-02,H007,MED041,Consumption,-15,747
TRN033445,2025-02-02,H007,MED042,Consumption,-10,677
TRN033446,2025-02-02,H007,MED043,Consumption,-12,1211
TRN033447,2025-02-02,H007,MED044,Consumption,-8,1478
TRN033448,2025-02-02,H007,MED045,Consumption,-14,2100
TRN033449,2025-02-02,H007,MED046,Consumption,-9,1472
TRN033450,2025-02-02,H007,MED047,Consumption,-7,1502
TRN033451,2025-02-02,H007,MED048,Consumption,-9,1881
TRN033452,2025-02-02,H007,MED049,Consumption,-12,1693
TRN033453,2025-02-02,H007,MED050,Consumption,-13,1282
TRN033454,2025-02-02,H007,MED051,Consumption,-12,1280
TRN033455,2025-02-02,H007,MED052,Consumption,-8,796
TRN033456,2025-02-02,H007,MED053,Consumption,-13,1427
TRN033457,2025-02-02,H007,MED054,Consumption,-14,1648
TRN033458,2025-02-02,H007,MED055,Consumption,-11,1546
TRN033459,2025-02-02,H007,MED056,Consumption,-9,2279
TRN033460,2025-02-02,H007,MED057,Consumption,-5,811
TRN033461,2025-02-02,H007,MED058,Consumption,-15,1264
TRN033462,2025-02-02,H007,MED059,Consumption,-11,869
TRN033463,2025-02-02,H007,MED060,Consumption,-12,704
TRN033464,2025-02-02,H007,MED061,Consumption,-33,3351
TRN033465,2025-02-02,H007,MED062,Consumption,-35,2220
TRN033466,2025-02-02,H007,MED063,Consumption,-22,2543
TRN033467,2025-02-02,H007,MED064,Consumption,-25,2155
TRN033468,2025-02-02,H007,MED065,Consumption,-18,1957
TRN033469,2025-02-02,H007,MED066,Consumption,-31,2091
TRN033470,2025-02-02,H007,MED067,Consumption,-21,1595
TRN033471,2025-02-02,H007,MED068,Consumption,-28,2713
TRN033472,2025-02-02,H007,MED069,Consumption,-21,2305
TRN033473,2025-02-02,H007,MED070,Consumption,-19,2113
TRN033474,2025-02-02,H007,MED071,Consumption,-6,301
TRN033475,2025-02-02,H007,MED072,Consumption,-4,1126
TRN033476,2025-02-02,H007,MED073,Consumption,-2,1259
TRN033477,2025-02-02,H007,MED074,Consumption,-5,1384
TRN033478,2025-02-02,H007,MED075,Consumption,-2,1046
TRN033479,2025-02-02,H007,MED076,Consumption,-2,325
TRN033480,2025-02-02,H007,MED077,Consumption,-1,1907
TRN033481,2025-02-02,H007,MED078,Consumption,-3,220
TRN033482,2025-02-02,H007,MED079,Consumption,-6,243
TRN033483,2025-02-02,H007,MED080,Consumption,-5,1390
TRN033484,2025-02-02,H007,MED081,Consumption,-6,1993
TRN033485,2025-02-02,H007,MED082,Consumption,-5,2225
TRN033486,2025-02-02,H007,MED083,Consumption,-9,2242
TRN033487,2025-02-02,H007,MED084,Consumption,-11,1855
TRN033488,2025-02-02,H007,MED085,Consumption,-11,1031
TRN033489,2025-02-02,H007,MED086,Consumption,-7,1100
TRN033490,2025-02-02,H007,MED087,Consumption,-5,1008
TRN033491,2025-02-02,H007,MED088,Consumption,-10,1857
TRN033492,2025-02-02,H007,MED089,Consumption,-6,2022
TRN033493,2025-02-02,H007,MED090,Consumption,-7,1509
TRN033494,2025-02-02,H007,MED091,Consumption,-3,506
TRN033495,2025-02-02,H007,MED092,Consumption,-3,1403
TRN033496,2025-02-02,H007,MED093,Consumption,-4,669
TRN033497,2025-02-02,H007,MED094,Consumption,-6,1487
TRN033498,2025-02-02,H007,MED095,Consumption,-3,849
TRN033499,2025-02-02,H007,MED096,Consumption,-1,382
TRN033500,2025-02-02,H007,MED097,Consumption,-3,1440
TRN033501,2025-02-02,H007,MED098,Consumption,-2,1150
TRN033502,2025-02-02,H007,MED099,Consumption,-4,1291
TRN033503,2025-02-02,H007,MED100,Consumption,-3,1266
TRN033504,2025-02-02,H008,MED001,Consumption,-30,1500
TRN033505,2025-02-02,H008,MED002,Consumption,-24,2144
TRN033506,2025-02-02,H008,MED003,Consumption,-31,2295
TRN033507,2025-02-02,H008,MED004,Consumption,-15,2306
TRN033508,2025-02-02,H008,MED005,Consumption,-27,1491
TRN033509,2025-02-02,H008,MED006,Consumption,-23,2003
TRN033510,2025-02-02,H008,MED007,Consumption,-18,2370
TRN033511,2025-02-02,H008,MED008,Consumption,-33,2348
TRN033512,2025-02-02,H008,MED009,Consumption,-22,2064
TRN033513,2025-02-02,H008,MED010,Consumption,-21,1972
TRN033514,2025-02-02,H008,MED011,Consumption,-20,2206
TRN033515,2025-02-02,H008,MED012,Consumption,-19,2492
TRN033516,2025-02-02,H008,MED013,Consumption,-25,778
TRN033517,2025-02-02,H008,MED014,Consumption,-19,1135
TRN033518,2025-02-02,H008,MED015,Consumption,-20,1610
TRN033519,2025-02-02,H008,MED016,Consumption,-18,1911
TRN033520,2025-02-02,H008,MED017,Consumption,-19,1369
TRN033521,2025-02-02,H008,MED018,Consumption,-33,646
TRN033522,2025-02-02,H008,MED019,Consumption,-29,1051
TRN033523,2025-02-02,H008,MED020,Consumption,-16,696
TRN033524,2025-02-02,H008,MED021,Consumption,-4,400
TRN033525,2025-02-02,H008,MED022,Consumption,-2,319
TRN033526,2025-02-02,H008,MED023,Consumption,-1,265
TRN033527,2025-02-02,H008,MED024,Consumption,-21,495
TRN033528,2025-02-02,H008,MED025,Consumption,-2,444
TRN033529,2025-02-02,H008,MED026,Consumption,-10,2009
TRN033530,2025-02-02,H008,MED027,Consumption,-15,1191
TRN033531,2025-02-02,H008,MED028,Consumption,-8,1280
TRN033532,2025-02-02,H008,MED029,Consumption,-5,1100
TRN033533,2025-02-02,H008,MED030,Consumption,-7,1611
TRN033534,2025-02-02,H008,MED031,Consumption,-12,1564
TRN033535,2025-02-02,H008,MED032,Consumption,-5,1874
TRN033536,2025-02-02,H008,MED033,Consumption,-14,754
TRN033537,2025-02-02,H008,MED034,Consumption,-9,1337
TRN033538,2025-02-02,H008,MED035,Consumption,-8,324
TRN033539,2025-02-02,H008,MED036,Consumption,-10,688
TRN033540,2025-02-02,H008,MED037,Consumption,-12,1663
TRN033541,2025-02-02,H008,MED038,Consumption,-11,267
TRN033542,2025-02-02,H008,MED039,Consumption,-15,1642
TRN033543,2025-02-02,H008,MED040,Consumption,-8,1527
TRN033544,2025-02-02,H008,MED041,Consumption,-9,1549
TRN033545,2025-02-02,H008,MED042,Consumption,-15,2049
TRN033546,2025-02-02,H008,MED043,Consumption,-8,495
TRN033547,2025-02-02,H008,MED044,Consumption,-12,1750
TRN033548,2025-02-02,H008,MED045,Consumption,-15,1866
TRN033549,2025-02-02,H008,MED046,Consumption,-9,628
TRN033550,2025-02-02,H008,MED047,Consumption,-5,1479
TRN033551,2025-02-02,H008,MED048,Consumption,-10,1102
TRN033552,2025-02-02,H008,MED049,Consumption,-8,1980
TRN033553,2025-02-02,H008,MED050,Consumption,-9,996
TRN033554,2025-02-02,H008,MED051,Consumption,-13,1826
TRN033555,2025-02-02,H008,MED052,Consumption,-10,1208
TRN033556,2025-02-02,H008,MED053,Consumption,-9,443
TRN033557,2025-02-02,H008,MED054,Consumption,-13,1729
TRN033558,2025-02-02,H008,MED055,Consumption,-10,707
TRN033559,2025-02-02,H008,MED056,Consumption,-10,1720
TRN033560,2025-02-02,H008,MED057,Consumption,-9,1267
TRN033561,2025-02-02,H008,MED058,Consumption,-11,1795
TRN033562,2025-02-02,H008,MED059,Consumption,-5,970
TRN033563,2025-02-02,H008,MED060,Consumption,-5,2013
TRN033564,2025-02-02,H008,MED061,Consumption,-20,1736
TRN033565,2025-02-02,H008,MED062,Consumption,-24,1857
TRN033566,2025-02-02,H008,MED063,Consumption,-28,2203
TRN033567,2025-02-02,H008,MED064,Consumption,-16,1836
TRN033568,2025-02-02,H008,MED065,Consumption,-15,1873
TRN033569,2025-02-02,H008,MED066,Consumption,-26,1495
TRN033570,2025-02-02,H008,MED067,Consumption,-21,2830
TRN033571,2025-02-02,H008,MED068,Consumption,-18,2861
TRN033572,2025-02-02,H008,MED069,Consumption,-33,2377
TRN033573,2025-02-02,H008,MED070,Consumption,-30,1656
TRN033574,2025-02-02,H008,MED071,Consumption,-4,1670
TRN033575,2025-02-02,H008,MED072,Consumption,-4,434
TRN033576,2025-02-02,H008,MED073,Consumption,-2,1101
TRN033577,2025-02-02,H008,MED074,Consumption,-4,300
TRN033578,2025-02-02,H008,MED075,Consumption,-3,1734
TRN033579,2025-02-02,H008,MED076,Consumption,-3,1324
TRN033580,2025-02-02,H008,MED077,Consumption,-3,1056
TRN033581,2025-02-02,H008,MED078,Consumption,-1,1493
TRN033582,2025-02-02,H008,MED079,Consumption,-6,766
TRN033583,2025-02-02,H008,MED080,Consumption,-2,627
TRN033584,2025-02-02,H008,MED081,Consumption,-6,1117
TRN033585,2025-02-02,H008,MED082,Consumption,-7,1890
TRN033586,2025-02-02,H008,MED083,Consumption,-7,1258
TRN033587,2025-02-02,H008,MED084,Consumption,-11,891
TRN033588,2025-02-02,H008,MED085,Consumption,-5,2102
TRN033589,2025-02-02,H008,MED086,Consumption,-13,2020
TRN033590,2025-02-02,H008,MED087,Consumption,-8,1653
TRN033591,2025-02-02,H008,MED088,Consumption,-12,1607
TRN033592,2025-02-02,H008,MED089,Consumption,-7,1669
TRN033593,2025-02-02,H008,MED090,Consumption,-11,1722
TRN033594,2025-02-02,H008,MED091,Consumption,-1,1268
TRN033595,2025-02-02,H008,MED092,Consumption,-1,1180
TRN033596,2025-02-02,H008,MED093,Consumption,-1,1727
TRN033597,2025-02-02,H008,MED094,Consumption,-2,672
TRN033598,2025-02-02,H008,MED095,Consumption,-5,965
TRN033599,2025-02-02,H008,MED096,Consumption,-6,440
TRN033600,2025-02-02,H008,MED097,Consumption,-1,963
TRN033601,2025-02-02,H008,MED098,Consumption,-4,1250
TRN033602,2025-02-02,H008,MED099,Consumption,-2,1593
TRN033603,2025-02-02,H008,MED100,Consumption,-5,93
TRN033604,2025-02-02,H009,MED001,Consumption,-27,2727
TRN033605,2025-02-02,H009,MED002,Consumption,-17,2263
TRN033606,2025-02-02,H009,MED003,Consumption,-30,2118
TRN033607,2025-02-02,H009,MED004,Consumption,-15,2306
TRN033608,2025-02-02,H009,MED005,Consumption,-25,2790
TRN033609,2025-02-02,H009,MED006,Consumption,-27,2381
TRN033610,2025-02-02,H009,MED007,Consumption,-29,3318
TRN033611,2025-02-02,H009,MED008,Consumption,-17,2399
TRN033612,2025-02-02,H009,MED009,Consumption,-19,2090
TRN033613,2025-02-02,H009,MED010,Consumption,-24,2121
TRN033614,2025-02-02,H009,MED011,Consumption,-17,775
TRN033615,2025-02-02,H009,MED012,Consumption,-20,2012
TRN033616,2025-02-02,H009,MED013,Consumption,-30,2172
TRN033617,2025-02-02,H009,MED014,Consumption,-21,1451
TRN033618,2025-02-02,H009,MED015,Consumption,-27,2932
TRN033619,2025-02-02,H009,MED016,Consumption,-33,2702
TRN033620,2025-02-02,H009,MED017,Consumption,-18,2314
TRN033621,2025-02-02,H009,MED018,Consumption,-23,1554
TRN033622,2025-02-02,H009,MED019,Consumption,-29,2646
TRN033623,2025-02-02,H009,MED020,Consumption,-16,1177
TRN033624,2025-02-02,H009,MED021,Consumption,-6,55
TRN033625,2025-02-02,H009,MED022,Consumption,-4,442
TRN033626,2025-02-02,H009,MED023,Consumption,-1,1576
TRN033627,2025-02-02,H009,MED024,Consumption,-34,1467
TRN033628,2025-02-02,H009,MED025,Consumption,-3,158
TRN033629,2025-02-02,H009,MED026,Consumption,-5,566
TRN033630,2025-02-02,H009,MED027,Consumption,-13,935
TRN033631,2025-02-02,H009,MED028,Consumption,-14,775
TRN033632,2025-02-02,H009,MED029,Consumption,-15,822
TRN033633,2025-02-02,H009,MED030,Consumption,-13,577
TRN033634,2025-02-02,H009,MED031,Consumption,-11,835
TRN033635,2025-02-02,H009,MED032,Consumption,-7,1585
TRN033636,2025-02-02,H009,MED033,Consumption,-14,1288
TRN033637,2025-02-02,H009,MED034,Consumption,-14,1454
TRN033638,2025-02-02,H009,MED035,Consumption,-15,1460
TRN033639,2025-02-02,H009,MED036,Consumption,-12,1499
TRN033640,2025-02-02,H009,MED037,Consumption,-7,1346
TRN033641,2025-02-02,H009,MED038,Consumption,-5,1836
TRN033642,2025-02-02,H009,MED039,Consumption,-5,433
TRN033643,2025-02-02,H009,MED040,Consumption,-13,369
TRN033644,2025-02-02,H009,MED041,Consumption,-8,473
TRN033645,2025-02-02,H009,MED042,Consumption,-15,527
TRN033646,2025-02-02,H009,MED043,Consumption,-15,468
TRN033647,2025-02-02,H009,MED044,Consumption,-8,646
TRN033648,2025-02-02,H009,MED045,Consumption,-10,1283
TRN033649,2025-02-02,H009,MED046,Consumption,-12,1337
TRN033650,2025-02-02,H009,MED047,Consumption,-15,2005
TRN033651,2025-02-02,H009,MED048,Consumption,-5,871
TRN033652,2025-02-02,H009,MED049,Consumption,-15,921
TRN033653,2025-02-02,H009,MED050,Consumption,-13,648
TRN033654,2025-02-02,H009,MED051,Consumption,-7,1637
TRN033655,2025-02-02,H009,MED052,Consumption,-11,1555
TRN033656,2025-02-02,H009,MED053,Consumption,-11,1354
TRN033657,2025-02-02,H009,MED054,Consumption,-6,393
TRN033658,2025-02-02,H009,MED055,Consumption,-13,2156
TRN033659,2025-02-02,H009,MED056,Consumption,-8,828
TRN033660,2025-02-02,H009,MED057,Consumption,-15,1618
TRN033661,2025-02-02,H009,MED058,Consumption,-10,2069
TRN033662,2025-02-02,H009,MED059,Consumption,-11,1888
TRN033663,2025-02-02,H009,MED060,Consumption,-14,1426
TRN033664,2025-02-02,H009,MED061,Consumption,-34,2089
TRN033665,2025-02-02,H009,MED062,Consumption,-28,2527
TRN033666,2025-02-02,H009,MED063,Consumption,-17,1575
TRN033667,2025-02-02,H009,MED064,Consumption,-20,2448
TRN033668,2025-02-02,H009,MED065,Consumption,-20,2051
TRN033669,2025-02-02,H009,MED066,Consumption,-29,2313
TRN033670,2025-02-02,H009,MED067,Consumption,-35,2641
TRN033671,2025-02-02,H009,MED068,Consumption,-32,2216
TRN033672,2025-02-02,H009,MED069,Consumption,-27,1847
TRN033673,2025-02-02,H009,MED070,Consumption,-23,2174
TRN033674,2025-02-02,H009,MED071,Consumption,-2,1494
TRN033675,2025-02-02,H009,MED072,Consumption,-2,1450
TRN033676,2025-02-02,H009,MED073,Consumption,-5,193
TRN033677,2025-02-02,H009,MED074,Consumption,-3,1104
TRN033678,2025-02-02,H009,MED075,Consumption,-1,1754
TRN033679,2025-02-02,H009,MED076,Consumption,-6,443
TRN033680,2025-02-02,H009,MED077,Consumption,-6,1273
TRN033681,2025-02-02,H009,MED078,Consumption,-3,98
TRN033682,2025-02-02,H009,MED079,Consumption,-6,1164
TRN033683,2025-02-02,H009,MED080,Consumption,-5,527
TRN033684,2025-02-02,H009,MED081,Consumption,-13,1461
TRN033685,2025-02-02,H009,MED082,Consumption,-14,1187
TRN033686,2025-02-02,H009,MED083,Consumption,-10,1821
TRN033687,2025-02-02,H009,MED084,Consumption,-14,1949
TRN033688,2025-02-02,H009,MED085,Consumption,-9,2072
TRN033689,2025-02-02,H009,MED086,Consumption,-15,1745
TRN033690,2025-02-02,H009,MED087,Consumption,-13,2256
TRN033691,2025-02-02,H009,MED088,Consumption,-12,2370
TRN033692,2025-02-02,H009,MED089,Consumption,-14,1840
TRN033693,2025-02-02,H009,MED090,Consumption,-5,2037
TRN033694,2025-02-02,H009,MED091,Consumption,-1,91
TRN033695,2025-02-02,H009,MED092,Consumption,-3,909
TRN033696,2025-02-02,H009,MED093,Consumption,-3,1162
