"LineID,OrderID,ProductID,OrderedQty,UnitPrice,LineTotal,Status"
"LINE001521,PO00303,MED062,2283,73,166659,Delivered"
"LINE001522,PO00303,MED063,2297,112,257264,Delivered"
"LINE001523,PO00303,MED067,2168,63,136584,Delivered"
"LINE001524,PO00303,MED068,2178,53,115434,Delivered"
"LINE001525,PO00303,MED069,2172,93,201996,Delivered"
"LINE001526,PO00303,MED087,862,113,97406,Delivered"
"LINE001527,PO00304,MED011,2306,210,484260,Delivered"
"LINE001528,PO00304,MED042,908,164,148912,Delivered"
"LINE001529,PO00304,MED080,299,237,70863,Delivered"
"LINE001530,PO00305,MED012,1967,229,450443,Delivered"
"LINE001531,PO00305,MED029,872,560,488320,Delivered"
"LINE001532,PO00305,MED047,911,118,107498,Delivered"
"LINE001533,PO00305,MED057,898,120,107760,Delivered"
"LINE001534,PO00305,MED071,291,319,92829,Delivered"
"LINE001535,PO00305,MED078,299,102,30498,Delivered"
"LINE001536,PO00305,MED095,329,792,260568,Delivered"
"LINE001537,PO00306,MED013,2336,388,906368,Delivered"
"LINE001538,PO00306,MED031,885,525,464625,Delivered"
"LINE001539,PO00306,MED034,891,736,655776,Delivered"
"LINE001540,PO00306,MED039,942,349,328758,Delivered"
"LINE001541,PO00306,MED040,933,160,149280,Delivered"
"LINE001542,PO00306,MED045,916,196,179536,Delivered"
"LINE001543,PO00306,MED056,873,245,213885,Delivered"
"LINE001544,PO00306,MED077,303,387,117261,Delivered"
"LINE001545,PO00306,MED098,338,388,131144,Delivered"
"LINE001546,PO00306,MED099,290,478,138620,Delivered"
"LINE001547,PO00307,MED014,2254,337,759598,Delivered"
"LINE001548,PO00307,MED016,2174,493,1071782,Delivered"
"LINE001549,PO00307,MED020,2222,356,791032,Delivered"
"LINE001550,PO00307,MED054,936,303,283608,Delivered"
"LINE001551,PO00307,MED073,332,505,167660,Delivered"
"LINE001552,PO00307,MED075,323,301,97223,Delivered"
"LINE001553,PO00307,MED079,297,266,79002,Delivered"
"LINE001554,PO00308,MED015,2333,423,986859,Delivered"
"LINE001555,PO00308,MED024,2251,332,747332,Delivered"
"LINE001556,PO00308,MED028,924,108,99792,Delivered"
"LINE001557,PO00308,MED037,922,84,77448,Delivered"
"LINE001558,PO00308,MED044,865,358,309670,Delivered"
"LINE001559,PO00308,MED051,871,304,264784,Delivered"
"LINE001560,PO00308,MED058,906,89,80634,Delivered"
"LINE001561,PO00308,MED094,305,1362,415410,Delivered"
"LINE001562,PO00309,MED017,2161,373,806053,Delivered"
"LINE001563,PO00309,MED030,861,731,629391,Delivered"
"LINE001564,PO00309,MED033,844,239,201716,Delivered"
"LINE001565,PO00309,MED041,953,336,320208,Delivered"
"LINE001566,PO00309,MED072,333,320,106560,Delivered"
"LINE001567,PO00309,MED076,328,345,113160,Delivered"
"LINE001568,PO00309,MED091,306,1352,413712,Delivered"
"LINE001569,PO00309,MED100,320,330,105600,Delivered"
"LINE001570,PO00310,MED018,2235,465,1039275,Delivered"
"LINE001571,PO00310,MED022,303,393,119079,Delivered"
"LINE001572,PO00310,MED023,315,101,31815,Delivered"
"LINE001573,PO00310,MED025,330,315,103950,Delivered"
"LINE001574,PO00310,MED050,867,271,234957,Delivered"
"LINE001575,PO00310,MED055,865,74,64010,Delivered"
"LINE001576,PO00310,MED059,882,41,36162,Delivered"
"LINE001577,PO00310,MED096,313,491,153683,Delivered"
"LINE001578,PO00311,MED019,2218,271,601078,Delivered"
"LINE001579,PO00311,MED026,911,610,555710,Delivered"
"LINE001580,PO00311,MED032,909,749,680841,Delivered"
"LINE001581,PO00311,MED043,914,50,45700,Delivered"
"LINE001582,PO00311,MED049,911,43,39173,Delivered"
"LINE001583,PO00311,MED093,330,1286,424380,Delivered"
"LINE001584,PO00312,MED021,341,240,81840,Delivered"
"LINE001585,PO00312,MED036,872,393,342696,Delivered"
"LINE001586,PO00312,MED038,923,273,251979,Delivered"
"LINE001587,PO00312,MED048,882,345,304290,Delivered"
"LINE001588,PO00312,MED052,914,92,84088,Delivered"
"LINE001589,PO00312,MED053,875,131,114625,Delivered"
"LINE001590,PO00312,MED060,825,93,76725,Delivered"
"LINE001591,PO00312,MED097,311,518,161098,Delivered"
"LINE001592,PO00313,MED027,862,524,451688,Delivered"
"LINE001593,PO00313,MED035,936,612,572832,Delivered"
"LINE001594,PO00313,MED046,884,303,267852,Delivered"
"LINE001595,PO00314,MED066,2171,109,236639,Delivered"
"LINE001596,PO00314,MED083,875,181,158375,Delivered"
"LINE001597,PO00314,MED086,853,89,75917,Delivered"
"LINE001598,PO00315,MED074,311,511,158921,Delivered"
"LINE001599,PO00315,MED092,313,847,265111,Delivered"
"LINE001600,PO00316,MED090,948,112,106176,Delivered"
"LINE001601,PO00317,MED001,2224,43,95632,Delivered"
"LINE001602,PO00317,MED006,2184,37,80808,Delivered"
"LINE001603,PO00317,MED082,908,65,59020,Delivered"
"LINE001604,PO00317,MED085,945,69,65205,Delivered"
"LINE001605,PO00318,MED002,2202,29,63858,Delivered"
"LINE001606,PO00318,MED064,2390,82,195980,Delivered"
"LINE001607,PO00318,MED065,2272,37,84064,Delivered"
"LINE001608,PO00318,MED067,2292,63,144396,Delivered"
"LINE001609,PO00318,MED086,925,89,82325,Delivered"
"LINE001610,PO00319,MED003,2169,22,47718,Delivered"
"LINE001611,PO00319,MED007,2202,25,55050,Delivered"
"LINE001612,PO00319,MED010,2352,38,89376,Delivered"
"LINE001613,PO00319,MED062,2082,73,151986,Delivered"
"LINE001614,PO00319,MED070,2213,81,179253,Delivered"
"LINE001615,PO00319,MED088,940,95,89300,Delivered"
"LINE001616,PO00319,MED089,866,33,28578,Delivered"
"LINE001617,PO00320,MED004,2239,35,78365,Delivered"
"LINE001618,PO00320,MED066,2391,109,260619,Delivered"
"LINE001619,PO00320,MED083,945,181,171045,Delivered"
"LINE001620,PO00321,MED005,2283,33,75339,Delivered"
"LINE001621,PO00321,MED069,2376,93,220968,Delivered"
"LINE001622,PO00321,MED081,943,148,139564,Delivered"
"LINE001623,PO00321,MED090,866,112,96992,Delivered"
"LINE001624,PO00322,MED008,2194,25,54850,Delivered"
"LINE001625,PO00322,MED061,2290,23,52670,Delivered"
"LINE001626,PO00323,MED009,2334,38,88692,Delivered"
"LINE001627,PO00324,MED011,2260,210,474600,Delivered"
"LINE001628,PO00324,MED021,329,240,78960,Delivered"
"LINE001629,PO00324,MED029,876,560,490560,Delivered"
"LINE001630,PO00324,MED032,909,749,680841,Delivered"
"LINE001631,PO00324,MED050,973,271,263683,Delivered"
"LINE001632,PO00324,MED053,930,131,121830,Delivered"
"LINE001633,PO00324,MED074,299,511,152789,Delivered"
"LINE001634,PO00324,MED076,311,345,107295,Delivered"
"LINE001635,PO00325,MED012,2121,229,485709,Delivered"
"LINE001636,PO00325,MED013,2259,388,876492,Delivered"
"LINE001637,PO00325,MED036,909,393,357237,Delivered"
"LINE001638,PO00325,MED049,862,43,37066,Delivered"
"LINE001639,PO00325,MED073,306,505,154530,Delivered"
"LINE001640,PO00325,MED093,333,1286,428238,Delivered"
"LINE001641,PO00326,MED014,2281,337,768697,Delivered"
"LINE001642,PO00326,MED015,2169,423,917487,Delivered"
"LINE001643,PO00326,MED022,325,393,127725,Delivered"
"LINE001644,PO00326,MED031,921,525,483525,Delivered"
"LINE001645,PO00326,MED038,898,273,245154,Delivered"
"LINE001646,PO00326,MED045,905,196,177380,Delivered"
"LINE001647,PO00326,MED047,944,118,111392,Delivered"
"LINE001648,PO00327,MED016,2291,493,1129463,Delivered"
"LINE001649,PO00327,MED024,2270,332,753640,Delivered"
"LINE001650,PO00327,MED025,295,315,92925,Delivered"
"LINE001651,PO00327,MED028,937,108,101196,Delivered"
"LINE001652,PO00327,MED042,876,164,143664,Delivered"
"LINE001653,PO00327,MED055,918,74,67932,Delivered"
"LINE001654,PO00327,MED057,915,120,109800,Delivered"
"LINE001655,PO00327,MED095,322,792,255024,Delivered"
"LINE001656,PO00327,MED098,292,388,113296,Delivered"
"LINE001657,PO00327,MED100,296,330,97680,Delivered"
"LINE001658,PO00328,MED017,2215,373,826195,Delivered"
"LINE001659,PO00328,MED023,296,101,29896,Delivered"
"LINE001660,PO00328,MED026,879,610,536190,Delivered"
"LINE001661,PO00328,MED033,911,239,217729,Delivered"
"LINE001662,PO00328,MED052,900,92,82800,Delivered"
"LINE001663,PO00328,MED072,326,320,104320,Delivered"
"LINE001664,PO00328,MED096,324,491,159084,Delivered"
"LINE001665,PO00328,MED097,287,518,148666,Delivered"
"LINE001666,PO00328,MED099,333,478,159174,Delivered"
"LINE001667,PO00329,MED018,2261,465,1051365,Delivered"
"LINE001668,PO00329,MED030,942,731,688602,Delivered"
"LINE001669,PO00329,MED035,882,612,539784,Delivered"
"LINE001670,PO00329,MED040,839,160,134240,Delivered"
"LINE001671,PO00329,MED051,923,304,280592,Delivered"
"LINE001672,PO00329,MED056,903,245,221235,Delivered"
"LINE001673,PO00330,MED019,2130,271,577230,Delivered"
"LINE001674,PO00330,MED048,890,345,307050,Delivered"
"LINE001675,PO00330,MED060,875,93,81375,Delivered"
"LINE001676,PO00330,MED079,330,266,87780,Delivered"
"LINE001677,PO00330,MED080,308,237,72996,Delivered"
"LINE001678,PO00331,MED020,2213,356,787828,Delivered"
"LINE001679,PO00331,MED027,865,524,453260,Delivered"
"LINE001680,PO00331,MED037,922,84,77448,Delivered"
"LINE001681,PO00331,MED039,913,349,318637,Delivered"
"LINE001682,PO00331,MED046,954,303,289062,Delivered"
"LINE001683,PO00331,MED071,314,319,100166,Delivered"
"LINE001684,PO00331,MED075,292,301,87892,Delivered"
"LINE001685,PO00331,MED094,337,1362,458994,Delivered"
"LINE001686,PO00332,MED034,886,736,652096,Delivered"
"LINE001687,PO00332,MED044,908,358,325064,Delivered"
"LINE001688,PO00332,MED078,303,102,30906,Delivered"
"LINE001689,PO00332,MED091,326,1352,440752,Delivered"
"LINE001690,PO00332,MED092,296,847,250712,Delivered"
"LINE001691,PO00333,MED041,916,336,307776,Delivered"
"LINE001692,PO00333,MED043,905,50,45250,Delivered"
"LINE001693,PO00333,MED077,316,387,122292,Delivered"
"LINE001694,PO00334,MED054,885,303,268155,Delivered"
"LINE001695,PO00334,MED058,866,89,77074,Delivered"
"LINE001696,PO00334,MED059,898,41,36818,Delivered"
"LINE001697,PO00335,MED063,2241,112,250992,Delivered"
"LINE001698,PO00335,MED068,2261,53,119833,Delivered"
"LINE001699,PO00335,MED087,877,113,99101,Delivered"
"LINE001700,PO00336,MED084,920,39,35880,Delivered"
"LINE001701,PO00337,MED001,2274,43,97782,Delivered"
"LINE001702,PO00337,MED084,868,39,33852,Delivered"
"LINE001703,PO00337,MED087,852,113,96276,Delivered"
"LINE001704,PO00338,MED002,2310,29,66990,Delivered"
"LINE001705,PO00338,MED010,2252,38,85576,Delivered"
"LINE001706,PO00338,MED064,2219,82,181958,Delivered"
"LINE001707,PO00338,MED089,916,33,30228,Delivered"
"LINE001708,PO00339,MED003,2346,22,51612,Delivered"
"LINE001709,PO00339,MED007,2253,25,56325,Delivered"
"LINE001710,PO00339,MED061,2285,23,52555,Delivered"
"LINE001711,PO00339,MED067,2177,63,137151,Delivered"
"LINE001712,PO00339,MED085,904,69,62376,Delivered"
"LINE001713,PO00339,MED086,882,89,78498,Delivered"
"LINE001714,PO00340,MED004,2281,35,79835,Delivered"
"LINE001715,PO00340,MED009,2176,38,82688,Delivered"
"LINE001716,PO00340,MED066,2286,109,249174,Delivered"
"LINE001717,PO00340,MED082,908,65,59020,Delivered"
"LINE001718,PO00341,MED005,2293,33,75669,Delivered"
"LINE001719,PO00341,MED008,2268,25,56700,Delivered"
"LINE001720,PO00341,MED069,2181,93,202833,Delivered"
"LINE001721,PO00341,MED070,2253,81,182493,Delivered"
"LINE001722,PO00341,MED088,909,95,86355,Delivered"
"LINE001723,PO00342,MED006,2342,37,86654,Delivered"
"LINE001724,PO00342,MED063,2234,112,250208,Delivered"
"LINE001725,PO00342,MED065,2209,37,81733,Delivered"
"LINE001726,PO00342,MED090,923,112,103376,Delivered"
"LINE001727,PO00343,MED011,2267,210,476070,Delivered"
"LINE001728,PO00343,MED015,2226,423,941598,Delivered"
"LINE001729,PO00343,MED016,2275,493,1121575,Delivered"
"LINE001730,PO00343,MED018,2313,465,1075545,Delivered"
"LINE001731,PO00343,MED019,2190,271,593490,Delivered"
"LINE001732,PO00343,MED024,1830,332,607560,Delivered"
"LINE001733,PO00343,MED030,954,731,697374,Delivered"
"LINE001734,PO00343,MED036,911,393,358023,Delivered"
"LINE001735,PO00343,MED039,910,349,317590,Delivered"
"LINE001736,PO00343,MED059,916,41,37556,Delivered"
"LINE001737,PO00343,MED079,311,266,82726,Delivered"
"LINE001738,PO00344,MED012,2254,229,516166,Delivered"
"LINE001739,PO00344,MED023,296,101,29896,Delivered"
"LINE001740,PO00344,MED026,892,610,544120,Delivered"
"LINE001741,PO00344,MED028,917,108,99036,Delivered"
"LINE001742,PO00344,MED037,861,84,72324,Delivered"
"LINE001743,PO00344,MED072,327,320,104640,Delivered"
"LINE001744,PO00344,MED076,309,345,106605,Delivered"
"LINE001745,PO00344,MED080,292,237,69204,Delivered"
"LINE001746,PO00345,MED013,2295,388,890460,Delivered"
"LINE001747,PO00345,MED020,2234,356,795304,Delivered"
"LINE001748,PO00345,MED022,316,393,124188,Delivered"
"LINE001749,PO00345,MED038,888,273,242424,Delivered"
"LINE001750,PO00346,MED014,2175,337,732975,Delivered"
"LINE001751,PO00346,MED029,894,560,500640,Delivered"
"LINE001752,PO00346,MED043,859,50,42950,Delivered"
"LINE001753,PO00346,MED093,310,1286,398660,Delivered"
"LINE001754,PO00346,MED094,296,1362,403152,Delivered"
"LINE001755,PO00346,MED095,326,792,258192,Delivered"
"LINE001756,PO00347,MED017,2307,373,860511,Delivered"
"LINE001757,PO00347,MED025,331,315,104265,Delivered"
"LINE001758,PO00347,MED040,914,160,146240,Delivered"
"LINE001759,PO00347,MED049,885,43,38055,Delivered"
"LINE001760,PO00348,MED021,283,240,67920,Delivered"
"LINE001761,PO00348,MED034,871,736,641056,Delivered"
"LINE001762,PO00348,MED035,930,612,569160,Delivered"
"LINE001763,PO00348,MED050,855,271,231705,Delivered"
"LINE001764,PO00348,MED060,913,93,84909,Delivered"
"LINE001765,PO00348,MED077,313,387,121131,Delivered"
"LINE001766,PO00348,MED078,266,102,27132,Delivered"
"LINE001767,PO00348,MED092,291,847,246477,Delivered"
"LINE001768,PO00349,MED027,972,524,509328,Delivered"
"LINE001769,PO00349,MED031,899,525,471975,Delivered"
"LINE001770,PO00349,MED042,945,164,154980,Delivered"
"LINE001771,PO00349,MED057,851,120,102120,Delivered"
"LINE001772,PO00349,MED073,329,505,166145,Delivered"
"LINE001773,PO00349,MED097,315,518,163170,Delivered"
"LINE001774,PO00350,MED032,867,749,649383,Delivered"
"LINE001775,PO00350,MED046,860,303,260580,Delivered"
"LINE001776,PO00350,MED048,905,345,312225,Delivered"
"LINE001777,PO00350,MED052,910,92,83720,Delivered"
"LINE001778,PO00350,MED054,899,303,272397,Delivered"
"LINE001779,PO00350,MED058,930,89,82770,Delivered"
"LINE001780,PO00350,MED074,316,511,161476,Delivered"
"LINE001781,PO00351,MED033,894,239,213666,Delivered"
"LINE001782,PO00351,MED044,949,358,339742,Delivered"
"LINE001783,PO00351,MED047,869,118,102542,Delivered"
"LINE001784,PO00351,MED055,970,74,71780,Delivered"
"LINE001785,PO00351,MED075,284,301,85484,Delivered"
"LINE001786,PO00351,MED098,301,388,116788,Delivered"
"LINE001787,PO00352,MED041,854,336,286944,Delivered"
"LINE001788,PO00352,MED051,889,304,270256,Delivered"
"LINE001789,PO00352,MED053,919,131,120389,Delivered"
"LINE001790,PO00352,MED056,888,245,217560,Delivered"
"LINE001791,PO00352,MED091,325,1352,439400,Delivered"
"LINE001792,PO00352,MED099,337,478,161086,Delivered"
"LINE001793,PO00353,MED045,927,196,181692,Delivered"
"LINE001794,PO00353,MED071,292,319,93148,Delivered"
"LINE001795,PO00353,MED096,342,491,167922,Delivered"
"LINE001796,PO00353,MED100,276,330,91080,Delivered"
"LINE001797,PO00354,MED062,2126,73,155198,Delivered"
"LINE001798,PO00354,MED083,860,181,155660,Delivered"
"LINE001799,PO00355,MED068,2221,53,117713,Delivered"
"LINE001800,PO00356,MED081,923,148,136604,Delivered"
"LINE001801,PO00357,MED001,2235,43,96105,Delivered"
"LINE001802,PO00357,MED090,909,112,101808,Delivered"
"LINE001803,PO00358,MED002,2231,29,64699,Delivered"
"LINE001804,PO00358,MED010,2233,38,84854,Delivered"
"LINE001805,PO00358,MED062,2226,73,162498,Delivered"
"LINE001806,PO00358,MED087,933,113,105429,Delivered"
"LINE001807,PO00359,MED003,2238,22,49236,Delivered"
"LINE001808,PO00359,MED007,2211,25,55275,Delivered"
"LINE001809,PO00359,MED009,2168,38,82384,Delivered"
"LINE001810,PO00359,MED061,2188,23,50324,Delivered"
"LINE001811,PO00359,MED068,2284,53,121052,Delivered"
"LINE001812,PO00360,MED004,2336,35,81760,Delivered"
"LINE001813,PO00360,MED005,2239,33,73887,Delivered"
"LINE001814,PO00360,MED066,2206,109,240454,Delivered"
"LINE001815,PO00361,MED006,2304,37,85248,Delivered"
"LINE001816,PO00361,MED064,2250,82,184500,Delivered"
"LINE001817,PO00361,MED070,2270,81,183870,Delivered"
"LINE001818,PO00361,MED082,882,65,57330,Delivered"
"LINE001819,PO00361,MED083,955,181,172855,Delivered"
"LINE001820,PO00361,MED086,918,89,81702,Delivered"
"LINE001821,PO00361,MED089,901,33,29733,Delivered"
"LINE001822,PO00362,MED008,2244,25,56100,Delivered"
"LINE001823,PO00362,MED063,2229,112,249648,Delivered"
"LINE001824,PO00362,MED069,2177,93,202461,Delivered"
"LINE001825,PO00363,MED011,2286,210,480060,Delivered"
"LINE001826,PO00363,MED013,2241,388,869508,Delivered"
"LINE001827,PO00363,MED015,2238,423,946674,Delivered"
"LINE001828,PO00363,MED046,938,303,284214,Delivered"
"LINE001829,PO00363,MED058,907,89,80723,Delivered"
"LINE001830,PO00364,MED012,2336,229,534944,Delivered"
"LINE001831,PO00364,MED016,2418,493,1192074,Delivered"
"LINE001832,PO00364,MED024,2266,332,752312,Delivered"
"LINE001833,PO00364,MED025,329,315,103635,Delivered"
"LINE001834,PO00364,MED036,957,393,376101,Delivered"
"LINE001835,PO00364,MED052,891,92,81972,Delivered"
"LINE001836,PO00365,MED014,2258,337,760946,Delivered"
"LINE001837,PO00365,MED027,917,524,480508,Delivered"
"LINE001838,PO00365,MED044,932,358,333656,Delivered"
"LINE001839,PO00365,MED057,930,120,111600,Delivered"
"LINE001840,PO00365,MED076,308,345,106260,Delivered"
"LINE001841,PO00365,MED077,314,387,121518,Delivered"
"LINE001842,PO00365,MED080,285,237,67545,Delivered"
"LINE001843,PO00365,MED096,332,491,163012,Delivered"
"LINE001844,PO00365,MED099,310,478,148180,Delivered"
"LINE001845,PO00366,MED017,2194,373,818362,Delivered"
"LINE001846,PO00366,MED021,329,240,78960,Delivered"
"LINE001847,PO00366,MED029,951,560,532560,Delivered"
"LINE001848,PO00366,MED045,907,196,177772,Delivered"
"LINE001849,PO00366,MED048,900,345,310500,Delivered"
"LINE001850,PO00366,MED071,311,319,99209,Delivered"
"LINE001851,PO00366,MED075,308,301,92708,Delivered"
"LINE001852,PO00366,MED097,310,518,160580,Delivered"
"LINE001853,PO00366,MED100,317,330,104610,Delivered"
"LINE001854,PO00367,MED018,2218,465,1031370,Delivered"
"LINE001855,PO00367,MED039,860,349,300140,Delivered"
"LINE001856,PO00367,MED054,954,303,289062,Delivered"
"LINE001857,PO00367,MED055,941,74,69634,Delivered"
"LINE001858,PO00367,MED059,945,41,38745,Delivered"
"LINE001859,PO00367,MED072,280,320,89600,Delivered"
"LINE001860,PO00367,MED073,315,505,159075,Delivered"
"LINE001861,PO00367,MED093,279,1286,358794,Delivered"
"LINE001862,PO00368,MED019,2216,271,600536,Delivered"
"LINE001863,PO00368,MED023,299,101,30199,Delivered"
"LINE001864,PO00368,MED026,916,610,558760,Delivered"
"LINE001865,PO00368,MED030,880,731,643280,Delivered"
"LINE001866,PO00368,MED033,883,239,211037,Delivered"
"LINE001867,PO00368,MED037,859,84,72156,Delivered"
"LINE001868,PO00368,MED042,907,164,148748,Delivered"
"LINE001869,PO00368,MED047,850,118,100300,Delivered"
"LINE001870,PO00368,MED091,326,1352,440752,Delivered"
"LINE001871,PO00368,MED094,279,1362,379998,Delivered"
"LINE001872,PO00369,MED020,2235,356,795660,Delivered"
"LINE001873,PO00369,MED031,895,525,469875,Delivered"
"LINE001874,PO00369,MED078,334,102,34068,Delivered"
"LINE001875,PO00369,MED092,317,847,268499,Delivered"
"LINE001876,PO00369,MED098,320,388,124160,Delivered"
"LINE001877,PO00370,MED022,317,393,124581,Delivered"
"LINE001878,PO00370,MED035,888,612,543456,Delivered"
"LINE001879,PO00370,MED038,974,273,265902,Delivered"
"LINE001880,PO00371,MED028,945,108,102060,Delivered"
"LINE001881,PO00371,MED040,912,160,145920,Delivered"
"LINE001882,PO00371,MED043,961,50,48050,Delivered"
"LINE001883,PO00371,MED051,906,304,275424,Delivered"
