"TransactionID,TransactionDate,HospitalID,ProductID,BatchNumber,TransactionType,Quantity,ReferenceID,DeliveryStatus"
"REC001038,2025-04-28,H001,MED091,B712956,Receipt,303,PO00205,Delayed"
"REC001039,2025-04-23,H001,MED013,B371836,Receipt,2456,PO00206,On Time"
"REC001040,2025-04-23,H001,MED023,B301664,Receipt,305,PO00206,On Time"
"REC001041,2025-04-23,H001,MED024,B723094,Receipt,2210,PO00206,On Time"
"REC001042,2025-04-23,H001,MED025,B318126,Receipt,321,PO00206,On Time"
"REC001043,2025-04-23,H001,MED053,B710704,Receipt,897,PO00206,On Time"
"REC001044,2025-04-23,H001,MED056,B469599,Receipt,965,PO00206,On Time"
"REC001045,2025-04-23,H001,MED058,B405628,Receipt,917,PO00206,On Time"
"REC001046,2025-04-23,H001,MED075,B727769,Receipt,334,PO00206,On Time"
"REC001047,2025-04-23,H001,MED077,B850201,Receipt,329,PO00206,On Time"
"REC001048,2025-04-23,H001,MED100,B825256,Receipt,293,PO00206,On Time"
"REC001049,2025-04-23,H001,MED015,B453531,Receipt,2235,PO00207,On Time"
"REC001050,2025-04-23,H001,MED026,B872838,Receipt,878,PO00207,On Time"
"REC001051,2025-04-23,H001,MED032,B554589,Receipt,870,PO00207,On Time"
"REC001052,2025-04-23,H001,MED039,B481050,Receipt,916,PO00207,On Time"
"REC001053,2025-04-23,H001,MED043,B314835,Receipt,893,PO00207,On Time"
"REC001054,2025-04-23,H001,MED059,B920260,Receipt,875,PO00207,On Time"
"REC001055,2025-05-17,H001,MED016,B567281,Receipt,2204,PO00208,Delayed"
"REC001056,2025-05-17,H001,MED018,B476896,Receipt,2207,PO00208,Delayed"
"REC001057,2025-05-17,H001,MED098,B734736,Receipt,325,PO00208,Delayed"
"REC001058,2025-04-25,H001,MED019,B236330,Receipt,2332,PO00209,On Time"
"REC001059,2025-04-25,H001,MED027,B835716,Receipt,899,PO00209,On Time"
"REC001060,2025-04-25,H001,MED031,B388249,Receipt,934,PO00209,On Time"
"REC001061,2025-04-25,H001,MED034,B979989,Receipt,853,PO00209,On Time"
"REC001062,2025-04-25,H001,MED036,B840976,Receipt,908,PO00209,On Time"
"REC001063,2025-04-25,H001,MED071,B213632,Receipt,323,PO00209,On Time"
"REC001064,2025-04-25,H001,MED074,B970045,Receipt,315,PO00209,On Time"
"REC001065,2025-04-25,H001,MED092,B906790,Receipt,324,PO00209,On Time"
"REC001066,2025-04-25,H001,MED094,B930857,Receipt,322,PO00209,On Time"
"REC001067,2025-05-02,H001,MED022,B747972,Receipt,276,PO00210,On Time"
"REC001068,2025-05-02,H001,MED029,B515515,Receipt,932,PO00210,On Time"
"REC001069,2025-05-02,H001,MED033,B890180,Receipt,926,PO00210,On Time"
"REC001070,2025-05-02,H001,MED076,B283062,Receipt,304,PO00210,On Time"
"REC001071,2025-05-02,H001,MED093,B231484,Receipt,310,PO00210,On Time"
"REC001072,2025-05-04,H001,MED030,B981691,Receipt,858,PO00211,On Time"
"REC001073,2025-05-04,H001,MED054,B500109,Receipt,878,PO00211,On Time"
"REC001074,2025-05-04,H001,MED060,B559451,Receipt,901,PO00211,On Time"
"REC001075,2025-05-04,H001,MED080,B612153,Receipt,282,PO00211,On Time"
"REC001076,2025-05-05,H001,MED035,B314283,Receipt,869,PO00212,On Time"
"REC001077,2025-05-05,H001,MED044,B373255,Receipt,877,PO00212,On Time"
"REC001078,2025-05-05,H001,MED048,B690978,Receipt,913,PO00212,On Time"
"REC001079,2025-05-05,H001,MED049,B768234,Receipt,870,PO00212,On Time"
"REC001080,2025-05-05,H001,MED095,B969474,Receipt,293,PO00212,On Time"
"REC001081,2025-05-05,H001,MED097,B695468,Receipt,319,PO00212,On Time"
"REC001082,2025-04-23,H001,MED040,B713333,Receipt,890,PO00213,On Time"
"REC001083,2025-04-23,H001,MED051,B177505,Receipt,904,PO00213,On Time"
"REC001084,2025-04-23,H001,MED055,B250810,Receipt,895,PO00213,On Time"
"REC001085,2025-04-23,H001,MED072,B711523,Receipt,318,PO00213,On Time"
"REC001086,2025-04-21,H001,MED041,B710490,Receipt,904,PO00214,On Time"
"REC001087,2025-04-21,H001,MED045,B654594,Receipt,929,PO00214,On Time"
"REC001088,2025-04-21,H001,MED047,B391999,Receipt,884,PO00214,On Time"
"REC001089,2025-04-21,H001,MED050,B757917,Receipt,909,PO00214,On Time"
"REC001090,2025-04-21,H001,MED052,B138467,Receipt,908,PO00214,On Time"
"REC001091,2025-04-21,H001,MED073,B311810,Receipt,334,PO00214,On Time"
"REC001092,2025-04-21,H001,MED099,B664242,Receipt,301,PO00214,On Time"
"REC001093,2025-04-05,H001,MED064,B258823,Receipt,2351,PO00215,On Time"
"REC001094,2025-04-05,H001,MED086,B651951,Receipt,887,PO00215,On Time"
"REC001095,2025-04-05,H001,MED087,B291962,Receipt,824,PO00215,On Time"
"REC001096,2025-04-05,H001,MED090,B979090,Receipt,914,PO00215,On Time"
"REC001097,2025-04-07,H001,MED066,B997059,Receipt,2229,PO00216,On Time"
"REC001098,2025-04-07,H001,MED085,B472370,Receipt,909,PO00216,On Time"
"REC001099,2025-04-05,H001,MED070,B170313,Receipt,2148,PO00217,On Time"
"REC001100,2025-04-05,H001,MED083,B555968,Receipt,832,PO00217,On Time"
"REC001101,2025-04-07,H002,MED001,B940530,Receipt,2233,PO00218,On Time"
"REC001102,2025-04-07,H002,MED004,B138102,Receipt,2285,PO00218,On Time"
"REC001103,2025-04-08,H002,MED002,B766490,Receipt,2161,PO00219,On Time"
"REC001104,2025-04-08,H002,MED006,B625830,Receipt,2299,PO00219,On Time"
"REC001105,2025-04-08,H002,MED009,B977699,Receipt,2195,PO00219,On Time"
"REC001106,2025-04-08,H002,MED010,B334677,Receipt,2140,PO00219,On Time"
"REC001107,2025-04-08,H002,MED084,B910951,Receipt,824,PO00219,On Time"
"REC001108,2025-04-08,H002,MED085,B367552,Receipt,866,PO00219,On Time"
"REC001109,2025-04-09,H002,MED003,B252617,Receipt,2266,PO00220,Delayed"
"REC001110,2025-04-09,H002,MED007,B905497,Receipt,2162,PO00220,Delayed"
"REC001111,2025-04-09,H002,MED061,B699991,Receipt,2274,PO00220,Delayed"
"REC001112,2025-04-09,H002,MED066,B899666,Receipt,2311,PO00220,Delayed"
"REC001113,2025-04-09,H002,MED070,B656542,Receipt,2317,PO00220,Delayed"
"REC001114,2025-04-09,H002,MED082,B692016,Receipt,889,PO00220,Delayed"
"REC001115,2025-04-09,H002,MED088,B274944,Receipt,867,PO00220,Delayed"
"REC001116,2025-04-09,H002,MED090,B184291,Receipt,855,PO00220,Delayed"
"REC001117,2025-04-04,H002,MED005,B279208,Receipt,2252,PO00221,On Time"
"REC001118,2025-04-04,H002,MED067,B932946,Receipt,2137,PO00221,On Time"
"REC001119,2025-04-05,H002,MED008,B128295,Receipt,2173,PO00222,On Time"
"REC001120,2025-04-05,H002,MED062,B216421,Receipt,2139,PO00222,On Time"
"REC001121,2025-04-05,H002,MED069,B954016,Receipt,2301,PO00222,On Time"
"REC001122,2025-04-25,H002,MED011,B639773,Receipt,2293,PO00223,On Time"
"REC001123,2025-04-25,H002,MED037,B106949,Receipt,923,PO00223,On Time"
"REC001124,2025-04-25,H002,MED039,B350875,Receipt,912,PO00223,On Time"
"REC001125,2025-04-25,H002,MED046,B517170,Receipt,913,PO00223,On Time"
"REC001126,2025-04-25,H002,MED059,B126069,Receipt,883,PO00223,On Time"
"REC001127,2025-04-25,H002,MED072,B105287,Receipt,318,PO00223,On Time"
"REC001128,2025-04-25,H002,MED075,B429588,Receipt,352,PO00223,On Time"
"REC001129,2025-04-25,H002,MED095,B191751,Receipt,343,PO00223,On Time"
"REC001130,2025-04-28,H002,MED012,B130355,Receipt,2262,PO00224,On Time"
"REC001131,2025-04-28,H002,MED019,B986089,Receipt,2358,PO00224,On Time"
"REC001132,2025-04-28,H002,MED029,B374907,Receipt,924,PO00224,On Time"
"REC001133,2025-04-28,H002,MED030,B263273,Receipt,909,PO00224,On Time"
"REC001134,2025-04-28,H002,MED036,B585450,Receipt,926,PO00224,On Time"
"REC001135,2025-04-28,H002,MED044,B682531,Receipt,918,PO00224,On Time"
"REC001136,2025-04-29,H002,MED013,B663586,Receipt,2183,PO00225,Delayed"
"REC001137,2025-04-29,H002,MED014,B313920,Receipt,2046,PO00225,Delayed"
"REC001138,2025-04-29,H002,MED043,B779574,Receipt,938,PO00225,Delayed"
"REC001139,2025-04-29,H002,MED049,B503704,Receipt,872,PO00225,Delayed"
"REC001140,2025-04-29,H002,MED073,B872042,Receipt,338,PO00225,Delayed"
"REC001141,2025-05-05,H002,MED015,B753983,Receipt,2162,PO00226,On Time"
"REC001142,2025-05-05,H002,MED045,B463714,Receipt,873,PO00226,On Time"
"REC001143,2025-05-05,H002,MED047,B441396,Receipt,917,PO00226,On Time"
"REC001144,2025-05-05,H002,MED060,B696562,Receipt,915,PO00226,On Time"
"REC001145,2025-05-05,H002,MED078,B879554,Receipt,343,PO00226,On Time"
"REC001146,2025-04-23,H002,MED016,B292714,Receipt,2184,PO00227,On Time"
"REC001147,2025-04-23,H002,MED031,B931538,Receipt,909,PO00227,On Time"
"REC001148,2025-04-23,H002,MED033,B686165,Receipt,918,PO00227,On Time"
"REC001149,2025-04-23,H002,MED040,B465340,Receipt,938,PO00227,On Time"
"REC001150,2025-04-23,H002,MED054,B760482,Receipt,913,PO00227,On Time"
"REC001151,2025-04-23,H002,MED058,B631849,Receipt,875,PO00227,On Time"
"REC001152,2025-04-23,H002,MED091,B532882,Receipt,305,PO00227,On Time"
"REC001153,2025-04-23,H002,MED092,B695603,Receipt,315,PO00227,On Time"
"REC001154,2025-05-04,H002,MED017,B738353,Receipt,2199,PO00228,On Time"
"REC001155,2025-05-04,H002,MED022,B644447,Receipt,316,PO00228,On Time"
"REC001156,2025-05-04,H002,MED025,B578007,Receipt,301,PO00228,On Time"
"REC001157,2025-05-04,H002,MED026,B161813,Receipt,909,PO00228,On Time"
"REC001158,2025-05-04,H002,MED027,B686580,Receipt,890,PO00228,On Time"
"REC001159,2025-05-04,H002,MED028,B932972,Receipt,938,PO00228,On Time"
"REC001160,2025-05-04,H002,MED034,B960395,Receipt,910,PO00228,On Time"
"REC001161,2025-05-04,H002,MED041,B750199,Receipt,908,PO00228,On Time"
"REC001162,2025-05-04,H002,MED077,B632295,Receipt,314,PO00228,On Time"
"REC001163,2025-05-04,H002,MED094,B306988,Receipt,322,PO00228,On Time"
"REC001164,2025-05-04,H002,MED097,B820670,Receipt,315,PO00228,On Time"
"REC001165,2025-05-02,H002,MED018,B601108,Receipt,2311,PO00229,On Time"
"REC001166,2025-05-02,H002,MED042,B728861,Receipt,954,PO00229,On Time"
"REC001167,2025-05-02,H002,MED093,B155318,Receipt,302,PO00229,On Time"
"REC001168,2025-04-21,H002,MED020,B260775,Receipt,2325,PO00230,On Time"
"REC001169,2025-04-21,H002,MED038,B880722,Receipt,922,PO00230,On Time"
"REC001170,2025-04-21,H002,MED048,B151745,Receipt,902,PO00230,On Time"
"REC001171,2025-04-21,H002,MED051,B572930,Receipt,889,PO00230,On Time"
"REC001172,2025-04-21,H002,MED055,B729474,Receipt,910,PO00230,On Time"
"REC001173,2025-04-21,H002,MED074,B142078,Receipt,308,PO00230,On Time"
"REC001174,2025-04-21,H002,MED099,B232717,Receipt,312,PO00230,On Time"
"REC001175,2025-04-23,H002,MED021,B730075,Receipt,306,PO00231,On Time"
"REC001176,2025-04-23,H002,MED024,B538661,Receipt,2450,PO00231,On Time"
"REC001177,2025-04-23,H002,MED052,B735605,Receipt,890,PO00231,On Time"
"REC001178,2025-04-23,H002,MED057,B672203,Receipt,882,PO00231,On Time"
"REC001179,2025-04-23,H002,MED079,B599097,Receipt,320,PO00231,On Time"
"REC001180,2025-04-23,H002,MED023,B790907,Receipt,308,PO00232,On Time"
"REC001181,2025-04-23,H002,MED035,B381342,Receipt,879,PO00232,On Time"
"REC001182,2025-04-23,H002,MED050,B480975,Receipt,891,PO00232,On Time"
"REC001183,2025-04-23,H002,MED076,B872608,Receipt,310,PO00232,On Time"
"REC001184,2025-04-23,H002,MED080,B618545,Receipt,329,PO00232,On Time"
"REC001185,2025-04-23,H002,MED096,B295716,Receipt,322,PO00232,On Time"
"REC001186,2025-04-23,H002,MED100,B808533,Receipt,322,PO00232,On Time"
"REC001187,2025-05-15,H002,MED032,B136187,Receipt,873,PO00233,Delayed"
"REC001188,2025-05-15,H002,MED053,B345121,Receipt,883,PO00233,Delayed"
"REC001189,2025-05-15,H002,MED056,B321897,Receipt,889,PO00233,Delayed"
"REC001190,2025-05-15,H002,MED071,B814743,Receipt,322,PO00233,Delayed"
"REC001191,2025-05-15,H002,MED098,B562120,Receipt,324,PO00233,Delayed"
"REC001192,2025-04-04,H002,MED063,B962557,Receipt,2295,PO00234,On Time"
"REC001193,2025-04-04,H002,MED064,B890756,Receipt,2245,PO00234,On Time"
"REC001194,2025-04-04,H002,MED065,B784106,Receipt,2240,PO00235,On Time"
"REC001195,2025-04-04,H002,MED089,B302967,Receipt,919,PO00235,On Time"
"REC001196,2025-04-05,H002,MED068,B164323,Receipt,2288,PO00236,On Time"
"REC001197,2025-04-05,H002,MED081,B243026,Receipt,878,PO00236,On Time"
"REC001198,2025-04-05,H002,MED083,B192263,Receipt,874,PO00236,On Time"
"REC001199,2025-04-05,H002,MED087,B465821,Receipt,858,PO00236,On Time"
"REC001200,2025-04-04,H002,MED086,B984152,Receipt,885,PO00237,On Time"
"REC001201,2025-04-04,H003,MED001,B157545,Receipt,2201,PO00238,On Time"
"REC001202,2025-04-04,H003,MED005,B906388,Receipt,2305,PO00238,On Time"
"REC001203,2025-04-04,H003,MED002,B950163,Receipt,1902,PO00239,On Time"
"REC001204,2025-04-04,H003,MED007,B857907,Receipt,2303,PO00239,On Time"
"REC001205,2025-04-04,H003,MED061,B132733,Receipt,2256,PO00239,On Time"
"REC001206,2025-04-04,H003,MED083,B169274,Receipt,841,PO00239,On Time"
"REC001207,2025-04-04,H003,MED088,B268383,Receipt,861,PO00239,On Time"
"REC001208,2025-04-05,H003,MED003,B632954,Receipt,2249,PO00240,On Time"
"REC001209,2025-04-05,H003,MED064,B143001,Receipt,2262,PO00240,On Time"
"REC001210,2025-04-05,H003,MED065,B811998,Receipt,2236,PO00240,On Time"
"REC001211,2025-04-05,H003,MED068,B161665,Receipt,2187,PO00240,On Time"
"REC001212,2025-04-08,H003,MED004,B752026,Receipt,2216,PO00241,On Time"
"REC001213,2025-04-08,H003,MED010,B697135,Receipt,2195,PO00241,On Time"
"REC001214,2025-04-08,H003,MED062,B999005,Receipt,2176,PO00241,On Time"
"REC001215,2025-04-08,H003,MED067,B531413,Receipt,2171,PO00241,On Time"
"REC001216,2025-04-08,H003,MED070,B555699,Receipt,2258,PO00241,On Time"
"REC001217,2025-04-08,H003,MED081,B823035,Receipt,862,PO00241,On Time"
"REC001218,2025-04-08,H003,MED086,B289004,Receipt,916,PO00241,On Time"
"REC001219,2025-04-04,H003,MED006,B765755,Receipt,2317,PO00242,On Time"
"REC001220,2025-04-04,H003,MED009,B193501,Receipt,1865,PO00242,On Time"
"REC001221,2025-04-04,H003,MED063,B497710,Receipt,1777,PO00242,On Time"
"REC001222,2025-04-04,H003,MED085,B570452,Receipt,908,PO00242,On Time"
"REC001223,2025-04-04,H003,MED089,B580488,Receipt,953,PO00242,On Time"
"REC001224,2025-04-07,H003,MED008,B251878,Receipt,2225,PO00243,On Time"
"REC001225,2025-04-07,H003,MED082,B526346,Receipt,881,PO00243,On Time"
"REC001226,2025-04-28,H003,MED011,B357009,Receipt,2328,PO00244,On Time"
"REC001227,2025-04-28,H003,MED012,B400709,Receipt,2261,PO00244,On Time"
"REC001228,2025-04-28,H003,MED016,B870044,Receipt,2236,PO00244,On Time"
"REC001229,2025-04-28,H003,MED017,B139986,Receipt,2183,PO00244,On Time"
"REC001230,2025-04-28,H003,MED022,B360910,Receipt,312,PO00244,On Time"
"REC001231,2025-04-28,H003,MED032,B129402,Receipt,867,PO00244,On Time"
"REC001232,2025-04-28,H003,MED056,B311837,Receipt,862,PO00244,On Time"
"REC001233,2025-04-28,H003,MED059,B293259,Receipt,901,PO00244,On Time"
"REC001234,2025-04-28,H003,MED073,B773034,Receipt,321,PO00244,On Time"
"REC001235,2025-04-28,H003,MED092,B426032,Receipt,287,PO00244,On Time"
"REC001236,2025-04-23,H003,MED013,B402950,Receipt,2155,PO00245,On Time"
"REC001237,2025-04-23,H003,MED015,B209575,Receipt,2226,PO00245,On Time"
"REC001238,2025-04-23,H003,MED044,B528988,Receipt,920,PO00245,On Time"
"REC001239,2025-04-23,H003,MED045,B251563,Receipt,945,PO00245,On Time"
"REC001240,2025-04-23,H003,MED047,B286833,Receipt,897,PO00245,On Time"
"REC001241,2025-04-23,H003,MED048,B616142,Receipt,906,PO00245,On Time"
"REC001242,2025-04-23,H003,MED014,B283675,Receipt,2305,PO00246,On Time"
"REC001243,2025-04-23,H003,MED076,B125559,Receipt,325,PO00246,On Time"
"REC001244,2025-04-23,H003,MED098,B438076,Receipt,333,PO00246,On Time"
"REC001245,2025-04-23,H003,MED099,B384186,Receipt,298,PO00246,On Time"
"REC001246,2025-04-25,H003,MED018,B525037,Receipt,2311,PO00247,On Time"
"REC001247,2025-04-25,H003,MED036,B322320,Receipt,830,PO00247,On Time"
"REC001248,2025-04-25,H003,MED049,B418420,Receipt,857,PO00247,On Time"
"REC001249,2025-04-25,H003,MED097,B769648,Receipt,336,PO00247,On Time"
"REC001250,2025-04-21,H003,MED019,B745588,Receipt,2251,PO00248,On Time"
"REC001251,2025-04-21,H003,MED035,B677564,Receipt,914,PO00248,On Time"
"REC001252,2025-04-21,H003,MED038,B305550,Receipt,929,PO00248,On Time"
"REC001253,2025-04-21,H003,MED039,B221789,Receipt,856,PO00248,On Time"
"REC001254,2025-04-21,H003,MED040,B599137,Receipt,879,PO00248,On Time"
"REC001255,2025-04-21,H003,MED042,B124354,Receipt,946,PO00248,On Time"
"REC001256,2025-04-21,H003,MED050,B386214,Receipt,963,PO00248,On Time"
"REC001257,2025-04-21,H003,MED051,B850294,Receipt,866,PO00248,On Time"
"REC001258,2025-04-21,H003,MED053,B550348,Receipt,902,PO00248,On Time"
"REC001259,2025-04-21,H003,MED057,B915862,Receipt,840,PO00248,On Time"
"REC001260,2025-04-21,H003,MED075,B932974,Receipt,321,PO00248,On Time"
"REC001261,2025-04-21,H003,MED095,B943804,Receipt,294,PO00248,On Time"
"REC001262,2025-04-23,H003,MED020,B890857,Receipt,2236,PO00249,On Time"
"REC001263,2025-04-23,H003,MED021,B267292,Receipt,337,PO00249,On Time"
"REC001264,2025-04-23,H003,MED023,B989302,Receipt,298,PO00249,On Time"
"REC001265,2025-04-23,H003,MED030,B655941,Receipt,865,PO00249,On Time"
"REC001266,2025-04-23,H003,MED034,B201371,Receipt,889,PO00249,On Time"
"REC001267,2025-04-23,H003,MED060,B729661,Receipt,907,PO00249,On Time"
"REC001268,2025-04-23,H003,MED074,B427304,Receipt,337,PO00249,On Time"
"REC001269,2025-04-23,H003,MED079,B626684,Receipt,313,PO00249,On Time"
"REC001270,2025-05-05,H003,MED024,B294269,Receipt,2201,PO00250,On Time"
"REC001271,2025-05-05,H003,MED026,B807280,Receipt,897,PO00250,On Time"
"REC001272,2025-05-05,H003,MED027,B986040,Receipt,898,PO00250,On Time"
"REC001273,2025-05-05,H003,MED054,B909942,Receipt,881,PO00250,On Time"
"REC001274,2025-05-05,H003,MED055,B941052,Receipt,943,PO00250,On Time"
"REC001275,2025-05-05,H003,MED093,B476826,Receipt,317,PO00250,On Time"
"REC001276,2025-04-27,H003,MED025,B356713,Receipt,313,PO00251,Delayed"
"REC001277,2025-04-27,H003,MED029,B444138,Receipt,918,PO00251,Delayed"
"REC001278,2025-04-27,H003,MED033,B397881,Receipt,902,PO00251,Delayed"
"REC001279,2025-04-27,H003,MED037,B808662,Receipt,899,PO00251,Delayed"
"REC001280,2025-04-27,H003,MED046,B111344,Receipt,901,PO00251,Delayed"
"REC001281,2025-04-27,H003,MED077,B212217,Receipt,353,PO00251,Delayed"
"REC001282,2025-04-27,H003,MED096,B327286,Receipt,279,PO00251,Delayed"
"REC001283,2025-05-04,H003,MED028,B942393,Receipt,912,PO00252,On Time"
"REC001284,2025-05-04,H003,MED043,B713217,Receipt,903,PO00252,On Time"
"REC001285,2025-05-04,H003,MED072,B395804,Receipt,319,PO00252,On Time"
"REC001286,2025-05-04,H003,MED080,B433863,Receipt,350,PO00252,On Time"
"REC001287,2025-05-04,H003,MED094,B776555,Receipt,290,PO00252,On Time"
"REC001288,2025-05-02,H003,MED031,B625910,Receipt,901,PO00253,On Time"
"REC001289,2025-05-02,H003,MED041,B658296,Receipt,879,PO00253,On Time"
"REC001290,2025-05-02,H003,MED058,B993741,Receipt,881,PO00253,On Time"
"REC001291,2025-05-12,H003,MED052,B711600,Receipt,880,PO00254,On Time"
"REC001292,2025-05-12,H003,MED071,B474999,Receipt,330,PO00254,On Time"
"REC001293,2025-05-12,H003,MED078,B972388,Receipt,320,PO00254,On Time"
"REC001294,2025-05-12,H003,MED091,B538755,Receipt,304,PO00254,On Time"
"REC001295,2025-05-12,H003,MED100,B395900,Receipt,297,PO00254,On Time"
"REC001296,2025-04-07,H003,MED066,B966867,Receipt,2336,PO00255,On Time"
"REC001297,2025-04-07,H003,MED087,B175418,Receipt,867,PO00255,On Time"
"REC001298,2025-04-04,H003,MED069,B245271,Receipt,2168,PO00256,On Time"
"REC001299,2025-04-04,H003,MED084,B174553,Receipt,850,PO00256,On Time"
"REC001300,2025-04-05,H003,MED090,B715645,Receipt,898,PO00257,On Time"
"REC001301,2025-04-04,H004,MED001,B673189,Receipt,2255,PO00258,On Time"
"REC001302,2025-04-04,H004,MED063,B990328,Receipt,1749,PO00258,On Time"
"REC001303,2025-04-04,H004,MED065,B387681,Receipt,2214,PO00258,On Time"
"REC001304,2025-04-04,H004,MED069,B553105,Receipt,2300,PO00258,On Time"
"REC001305,2025-04-07,H004,MED002,B803650,Receipt,1870,PO00259,On Time"
"REC001306,2025-04-07,H004,MED005,B817148,Receipt,2255,PO00259,On Time"
"REC001307,2025-04-07,H004,MED008,B754037,Receipt,2225,PO00259,On Time"
"REC001308,2025-04-07,H004,MED087,B642015,Receipt,886,PO00259,On Time"
"REC001309,2025-04-05,H004,MED003,B516235,Receipt,2271,PO00260,On Time"
"REC001310,2025-04-05,H004,MED007,B658819,Receipt,2167,PO00260,On Time"
"REC001311,2025-04-05,H004,MED009,B354346,Receipt,2290,PO00260,On Time"
"REC001312,2025-04-05,H004,MED084,B751844,Receipt,855,PO00260,On Time"
"REC001313,2025-04-05,H004,MED085,B966964,Receipt,882,PO00260,On Time"
"REC001314,2025-04-05,H004,MED088,B394054,Receipt,883,PO00260,On Time"
"REC001315,2025-04-05,H004,MED090,B416397,Receipt,897,PO00260,On Time"
"REC001316,2025-04-04,H004,MED004,B529660,Receipt,2239,PO00261,On Time"
"REC001317,2025-04-04,H004,MED089,B924899,Receipt,869,PO00261,On Time"
"REC001318,2025-04-04,H004,MED006,B886958,Receipt,2250,PO00262,On Time"
"REC001319,2025-04-04,H004,MED062,B127723,Receipt,2096,PO00262,On Time"
"REC001320,2025-04-04,H004,MED064,B949881,Receipt,2351,PO00262,On Time"
"REC001321,2025-04-04,H004,MED067,B394923,Receipt,2144,PO00262,On Time"
"REC001322,2025-04-04,H004,MED082,B134084,Receipt,883,PO00262,On Time"
"REC001323,2025-04-04,H004,MED086,B191658,Receipt,942,PO00262,On Time"
"REC001324,2025-04-08,H004,MED010,B257661,Receipt,2211,PO00263,On Time"
"REC001325,2025-05-04,H004,MED011,B106154,Receipt,2221,PO00264,On Time"
