"ConsumptionID,Date,HospitalID,ProductID,QuantityConsumed"
"CON114968,2025-04-26,H009,MED077,1"
"CON114969,2025-04-26,H009,MED078,1"
"CON114970,2025-04-26,H009,MED079,5"
"CON114971,2025-04-26,H009,MED080,4"
"CON114972,2025-04-26,H009,MED081,14"
"CON114973,2025-04-26,H009,MED082,15"
"CON114974,2025-04-26,H009,MED083,15"
"CON114975,2025-04-26,H009,MED084,11"
"CON114976,2025-04-26,H009,MED085,5"
"CON114977,2025-04-26,H009,MED086,9"
"CON114978,2025-04-26,H009,MED087,11"
"CON114979,2025-04-26,H009,MED088,7"
"CON114980,2025-04-26,H009,MED089,6"
"CON114981,2025-04-26,H009,MED090,8"
"CON114982,2025-04-26,H009,MED091,1"
"CON114983,2025-04-26,H009,MED092,1"
"CON114984,2025-04-26,H009,MED093,3"
"CON114985,2025-04-26,H009,MED094,6"
"CON114986,2025-04-26,H009,MED095,3"
"CON114987,2025-04-26,H009,MED096,1"
"CON114988,2025-04-26,H009,MED097,6"
"CON114989,2025-04-26,H009,MED098,4"
"CON114990,2025-04-26,H009,MED099,6"
"CON114991,2025-04-26,H009,MED100,2"
"CON114992,2025-04-26,H010,MED001,17"
"CON114993,2025-04-26,H010,MED002,27"
"CON114994,2025-04-26,H010,MED003,34"
"CON114995,2025-04-26,H010,MED004,31"
"CON114996,2025-04-26,H010,MED005,15"
"CON114997,2025-04-26,H010,MED006,21"
"CON114998,2025-04-26,H010,MED007,18"
"CON114999,2025-04-26,H010,MED008,23"
"CON115000,2025-04-26,H010,MED009,27"
"CON115001,2025-04-26,H010,MED010,28"
"CON115002,2025-04-26,H010,MED011,27"
"CON115003,2025-04-26,H010,MED012,31"
"CON115004,2025-04-26,H010,MED016,17"
"CON115005,2025-04-26,H010,MED017,20"
"CON115006,2025-04-26,H010,MED018,28"
"CON115007,2025-04-26,H010,MED019,27"
"CON115008,2025-04-26,H010,MED021,5"
"CON115009,2025-04-26,H010,MED022,2"
"CON115010,2025-04-26,H010,MED023,4"
"CON115011,2025-04-26,H010,MED024,31"
"CON115012,2025-04-26,H010,MED025,3"
"CON115013,2025-04-26,H010,MED026,5"
"CON115014,2025-04-26,H010,MED027,10"
"CON115015,2025-04-26,H010,MED028,15"
"CON115016,2025-04-26,H010,MED029,13"
"CON115017,2025-04-26,H010,MED030,10"
"CON115018,2025-04-26,H010,MED031,9"
"CON115019,2025-04-26,H010,MED032,12"
"CON115020,2025-04-26,H010,MED033,12"
"CON115021,2025-04-26,H010,MED034,5"
"CON115022,2025-04-26,H010,MED035,13"
"CON115023,2025-04-26,H010,MED036,10"
"CON115024,2025-04-26,H010,MED037,14"
"CON115025,2025-04-26,H010,MED038,13"
"CON115026,2025-04-26,H010,MED039,14"
"CON115027,2025-04-26,H010,MED040,11"
"CON115028,2025-04-26,H010,MED041,13"
"CON115029,2025-04-26,H010,MED042,10"
"CON115030,2025-04-26,H010,MED043,10"
"CON115031,2025-04-26,H010,MED044,7"
"CON115032,2025-04-26,H010,MED045,15"
"CON115033,2025-04-26,H010,MED046,5"
"CON115034,2025-04-26,H010,MED047,8"
"CON115035,2025-04-26,H010,MED048,7"
"CON115036,2025-04-26,H010,MED049,15"
"CON115037,2025-04-26,H010,MED050,14"
"CON115038,2025-04-26,H010,MED051,15"
"CON115039,2025-04-26,H010,MED052,8"
"CON115040,2025-04-26,H010,MED053,10"
"CON115041,2025-04-26,H010,MED054,7"
"CON115042,2025-04-26,H010,MED055,12"
"CON115043,2025-04-26,H010,MED056,5"
"CON115044,2025-04-26,H010,MED057,15"
"CON115045,2025-04-26,H010,MED058,13"
"CON115046,2025-04-26,H010,MED059,6"
"CON115047,2025-04-26,H010,MED060,10"
"CON115048,2025-04-26,H010,MED061,18"
"CON115049,2025-04-26,H010,MED062,27"
"CON115050,2025-04-26,H010,MED063,21"
"CON115051,2025-04-26,H010,MED064,26"
"CON115052,2025-04-26,H010,MED065,23"
"CON115053,2025-04-26,H010,MED066,26"
"CON115054,2025-04-26,H010,MED067,31"
"CON115055,2025-04-26,H010,MED068,22"
"CON115056,2025-04-26,H010,MED069,31"
"CON115057,2025-04-26,H010,MED070,19"
"CON115058,2025-04-26,H010,MED071,1"
"CON115059,2025-04-26,H010,MED072,5"
"CON115060,2025-04-26,H010,MED073,2"
"CON115061,2025-04-26,H010,MED074,3"
"CON115062,2025-04-26,H010,MED075,5"
"CON115063,2025-04-26,H010,MED076,3"
"CON115064,2025-04-26,H010,MED077,5"
"CON115065,2025-04-26,H010,MED078,4"
"CON115066,2025-04-26,H010,MED079,6"
"CON115067,2025-04-26,H010,MED080,2"
"CON115068,2025-04-26,H010,MED081,12"
"CON115069,2025-04-26,H010,MED082,7"
"CON115070,2025-04-26,H010,MED083,5"
"CON115071,2025-04-26,H010,MED084,6"
"CON115072,2025-04-26,H010,MED085,13"
"CON115073,2025-04-26,H010,MED086,8"
"CON115074,2025-04-26,H010,MED087,7"
"CON115075,2025-04-26,H010,MED088,8"
"CON115076,2025-04-26,H010,MED089,10"
"CON115077,2025-04-26,H010,MED090,12"
"CON115078,2025-04-26,H010,MED091,3"
"CON115079,2025-04-26,H010,MED092,5"
"CON115080,2025-04-26,H010,MED093,3"
"CON115081,2025-04-26,H010,MED094,4"
"CON115082,2025-04-26,H010,MED095,3"
"CON115083,2025-04-26,H010,MED096,2"
"CON115084,2025-04-26,H010,MED097,3"
"CON115085,2025-04-26,H010,MED098,1"
"CON115086,2025-04-26,H010,MED099,2"
"CON115087,2025-04-26,H010,MED100,5"
"CON115088,2025-04-27,H001,MED001,24"
"CON115089,2025-04-27,H001,MED002,17"
"CON115090,2025-04-27,H001,MED003,19"
"CON115091,2025-04-27,H001,MED004,28"
"CON115092,2025-04-27,H001,MED005,21"
"CON115093,2025-04-27,H001,MED006,18"
"CON115094,2025-04-27,H001,MED007,18"
"CON115095,2025-04-27,H001,MED008,16"
"CON115096,2025-04-27,H001,MED009,18"
"CON115097,2025-04-27,H001,MED010,21"
"CON115098,2025-04-27,H001,MED011,35"
"CON115099,2025-04-27,H001,MED012,34"
"CON115100,2025-04-27,H001,MED013,25"
"CON115101,2025-04-27,H001,MED014,15"
"CON115102,2025-04-27,H001,MED015,16"
"CON115103,2025-04-27,H001,MED016,29"
"CON115104,2025-04-27,H001,MED017,16"
"CON115105,2025-04-27,H001,MED019,31"
"CON115106,2025-04-27,H001,MED020,25"
"CON115107,2025-04-27,H001,MED021,1"
"CON115108,2025-04-27,H001,MED022,2"
"CON115109,2025-04-27,H001,MED023,1"
"CON115110,2025-04-27,H001,MED024,27"
"CON115111,2025-04-27,H001,MED025,1"
"CON115112,2025-04-27,H001,MED026,15"
"CON115113,2025-04-27,H001,MED027,15"
"CON115114,2025-04-27,H001,MED028,15"
"CON115115,2025-04-27,H001,MED029,15"
"CON115116,2025-04-27,H001,MED030,12"
"CON115117,2025-04-27,H001,MED031,12"
"CON115118,2025-04-27,H001,MED032,8"
"CON115119,2025-04-27,H001,MED033,12"
"CON115120,2025-04-27,H001,MED034,10"
"CON115121,2025-04-27,H001,MED035,7"
"CON115122,2025-04-27,H001,MED036,13"
"CON115123,2025-04-27,H001,MED037,5"
"CON115124,2025-04-27,H001,MED038,11"
"CON115125,2025-04-27,H001,MED039,14"
"CON115126,2025-04-27,H001,MED040,10"
"CON115127,2025-04-27,H001,MED041,8"
"CON115128,2025-04-27,H001,MED042,14"
"CON115129,2025-04-27,H001,MED043,6"
"CON115130,2025-04-27,H001,MED044,10"
"CON115131,2025-04-27,H001,MED045,7"
"CON115132,2025-04-27,H001,MED046,7"
"CON115133,2025-04-27,H001,MED047,15"
"CON115134,2025-04-27,H001,MED048,9"
"CON115135,2025-04-27,H001,MED049,5"
"CON115136,2025-04-27,H001,MED050,5"
"CON115137,2025-04-27,H001,MED051,10"
"CON115138,2025-04-27,H001,MED052,11"
"CON115139,2025-04-27,H001,MED053,12"
"CON115140,2025-04-27,H001,MED054,11"
"CON115141,2025-04-27,H001,MED055,15"
"CON115142,2025-04-27,H001,MED056,7"
"CON115143,2025-04-27,H001,MED057,13"
"CON115144,2025-04-27,H001,MED058,12"
"CON115145,2025-04-27,H001,MED059,6"
"CON115146,2025-04-27,H001,MED060,14"
"CON115147,2025-04-27,H001,MED061,20"
"CON115148,2025-04-27,H001,MED062,21"
"CON115149,2025-04-27,H001,MED063,22"
"CON115150,2025-04-27,H001,MED064,29"
"CON115151,2025-04-27,H001,MED065,26"
"CON115152,2025-04-27,H001,MED066,24"
"CON115153,2025-04-27,H001,MED067,25"
"CON115154,2025-04-27,H001,MED068,19"
"CON115155,2025-04-27,H001,MED069,34"
"CON115156,2025-04-27,H001,MED070,29"
"CON115157,2025-04-27,H001,MED071,5"
"CON115158,2025-04-27,H001,MED072,2"
"CON115159,2025-04-27,H001,MED073,6"
"CON115160,2025-04-27,H001,MED074,3"
"CON115161,2025-04-27,H001,MED075,5"
"CON115162,2025-04-27,H001,MED076,4"
"CON115163,2025-04-27,H001,MED077,4"
"CON115164,2025-04-27,H001,MED078,2"
"CON115165,2025-04-27,H001,MED079,6"
"CON115166,2025-04-27,H001,MED080,5"
"CON115167,2025-04-27,H001,MED081,10"
"CON115168,2025-04-27,H001,MED082,9"
"CON115169,2025-04-27,H001,MED083,15"
"CON115170,2025-04-27,H001,MED084,13"
"CON115171,2025-04-27,H001,MED085,13"
"CON115172,2025-04-27,H001,MED086,11"
"CON115173,2025-04-27,H001,MED087,8"
"CON115174,2025-04-27,H001,MED088,6"
"CON115175,2025-04-27,H001,MED089,9"
"CON115176,2025-04-27,H001,MED090,11"
"CON115177,2025-04-27,H001,MED091,1"
"CON115178,2025-04-27,H001,MED092,5"
"CON115179,2025-04-27,H001,MED093,2"
"CON115180,2025-04-27,H001,MED094,1"
"CON115181,2025-04-27,H001,MED095,2"
"CON115182,2025-04-27,H001,MED096,2"
"CON115183,2025-04-27,H001,MED097,6"
"CON115184,2025-04-27,H001,MED098,2"
"CON115185,2025-04-27,H001,MED099,3"
"CON115186,2025-04-27,H001,MED100,4"
"CON115187,2025-04-27,H002,MED001,33"
"CON115188,2025-04-27,H002,MED002,30"
"CON115189,2025-04-27,H002,MED003,24"
"CON115190,2025-04-27,H002,MED004,34"
"CON115191,2025-04-27,H002,MED005,23"
"CON115192,2025-04-27,H002,MED006,25"
"CON115193,2025-04-27,H002,MED007,30"
"CON115194,2025-04-27,H002,MED008,26"
"CON115195,2025-04-27,H002,MED009,19"
"CON115196,2025-04-27,H002,MED010,29"
"CON115197,2025-04-27,H002,MED011,32"
"CON115198,2025-04-27,H002,MED012,30"
"CON115199,2025-04-27,H002,MED013,26"
"CON115200,2025-04-27,H002,MED014,24"
"CON115201,2025-04-27,H002,MED015,17"
"CON115202,2025-04-27,H002,MED016,22"
"CON115203,2025-04-27,H002,MED019,30"
"CON115204,2025-04-27,H002,MED020,24"
"CON115205,2025-04-27,H002,MED021,4"
"CON115206,2025-04-27,H002,MED022,2"
"CON115207,2025-04-27,H002,MED023,2"
"CON115208,2025-04-27,H002,MED024,20"
"CON115209,2025-04-27,H002,MED025,5"
"CON115210,2025-04-27,H002,MED026,12"
"CON115211,2025-04-27,H002,MED027,12"
"CON115212,2025-04-27,H002,MED028,8"
"CON115213,2025-04-27,H002,MED029,6"
"CON115214,2025-04-27,H002,MED030,9"
"CON115215,2025-04-27,H002,MED031,11"
"CON115216,2025-04-27,H002,MED032,12"
"CON115217,2025-04-27,H002,MED033,5"
"CON115218,2025-04-27,H002,MED034,5"
"CON115219,2025-04-27,H002,MED035,11"
"CON115220,2025-04-27,H002,MED036,10"
"CON115221,2025-04-27,H002,MED037,6"
"CON115222,2025-04-27,H002,MED038,15"
"CON115223,2025-04-27,H002,MED039,8"
"CON115224,2025-04-27,H002,MED040,11"
"CON115225,2025-04-27,H002,MED041,9"
"CON115226,2025-04-27,H002,MED042,6"
"CON115227,2025-04-27,H002,MED043,13"
"CON115228,2025-04-27,H002,MED044,9"
"CON115229,2025-04-27,H002,MED045,12"
"CON115230,2025-04-27,H002,MED046,8"
"CON115231,2025-04-27,H002,MED047,7"
"CON115232,2025-04-27,H002,MED048,12"
"CON115233,2025-04-27,H002,MED049,9"
"CON115234,2025-04-27,H002,MED050,12"
"CON115235,2025-04-27,H002,MED051,15"
"CON115236,2025-04-27,H002,MED052,14"
"CON115237,2025-04-27,H002,MED053,7"
"CON115238,2025-04-27,H002,MED054,15"
"CON115239,2025-04-27,H002,MED055,13"
"CON115240,2025-04-27,H002,MED056,7"
"CON115241,2025-04-27,H002,MED057,12"
"CON115242,2025-04-27,H002,MED058,8"
"CON115243,2025-04-27,H002,MED059,12"
"CON115244,2025-04-27,H002,MED060,12"
"CON115245,2025-04-27,H002,MED061,26"
"CON115246,2025-04-27,H002,MED062,29"
"CON115247,2025-04-27,H002,MED063,33"
"CON115248,2025-04-27,H002,MED064,16"
"CON115249,2025-04-27,H002,MED065,22"
"CON115250,2025-04-27,H002,MED066,25"
"CON115251,2025-04-27,H002,MED067,20"
"CON115252,2025-04-27,H002,MED068,29"
"CON115253,2025-04-27,H002,MED069,22"
"CON115254,2025-04-27,H002,MED070,25"
"CON115255,2025-04-27,H002,MED071,2"
"CON115256,2025-04-27,H002,MED072,5"
"CON115257,2025-04-27,H002,MED073,4"
"CON115258,2025-04-27,H002,MED074,3"
"CON115259,2025-04-27,H002,MED075,1"
"CON115260,2025-04-27,H002,MED076,1"
"CON115261,2025-04-27,H002,MED077,5"
"CON115262,2025-04-27,H002,MED078,2"
"CON115263,2025-04-27,H002,MED079,6"
"CON115264,2025-04-27,H002,MED080,2"
"CON115265,2025-04-27,H002,MED081,13"
"CON115266,2025-04-27,H002,MED082,13"
"CON115267,2025-04-27,H002,MED083,14"
"CON115268,2025-04-27,H002,MED084,8"
"CON115269,2025-04-27,H002,MED085,10"
"CON115270,2025-04-27,H002,MED086,13"
"CON115271,2025-04-27,H002,MED087,7"
"CON115272,2025-04-27,H002,MED088,9"
"CON115273,2025-04-27,H002,MED089,9"
"CON115274,2025-04-27,H002,MED090,8"
"CON115275,2025-04-27,H002,MED091,2"
"CON115276,2025-04-27,H002,MED092,5"
"CON115277,2025-04-27,H002,MED093,3"
"CON115278,2025-04-27,H002,MED094,6"
"CON115279,2025-04-27,H002,MED095,5"
"CON115280,2025-04-27,H002,MED096,1"
"CON115281,2025-04-27,H002,MED097,5"
"CON115282,2025-04-27,H002,MED098,1"
"CON115283,2025-04-27,H002,MED099,4"
"CON115284,2025-04-27,H002,MED100,1"
"CON115285,2025-04-27,H003,MED001,32"
"CON115286,2025-04-27,H003,MED002,25"
"CON115287,2025-04-27,H003,MED003,21"
"CON115288,2025-04-27,H003,MED004,19"
"CON115289,2025-04-27,H003,MED005,17"
"CON115290,2025-04-27,H003,MED006,35"
"CON115291,2025-04-27,H003,MED007,26"
"CON115292,2025-04-27,H003,MED008,25"
"CON115293,2025-04-27,H003,MED009,26"
"CON115294,2025-04-27,H003,MED010,15"
"CON115295,2025-04-27,H003,MED012,25"
"CON115296,2025-04-27,H003,MED013,35"
"CON115297,2025-04-27,H003,MED014,31"
"CON115298,2025-04-27,H003,MED015,21"
"CON115299,2025-04-27,H003,MED016,27"
"CON115300,2025-04-27,H003,MED018,26"
"CON115301,2025-04-27,H003,MED019,33"
"CON115302,2025-04-27,H003,MED020,24"
"CON115303,2025-04-27,H003,MED021,1"
"CON115304,2025-04-27,H003,MED022,5"
"CON115305,2025-04-27,H003,MED023,2"
"CON115306,2025-04-27,H003,MED025,1"
"CON115307,2025-04-27,H003,MED026,5"
"CON115308,2025-04-27,H003,MED027,10"
"CON115309,2025-04-27,H003,MED028,13"
"CON115310,2025-04-27,H003,MED029,7"
"CON115311,2025-04-27,H003,MED030,7"
"CON115312,2025-04-27,H003,MED031,14"
"CON115313,2025-04-27,H003,MED032,15"
"CON115314,2025-04-27,H003,MED033,11"
"CON115315,2025-04-27,H003,MED034,9"
"CON115316,2025-04-27,H003,MED035,15"
"CON115317,2025-04-27,H003,MED036,13"
"CON115318,2025-04-27,H003,MED037,14"
"CON115319,2025-04-27,H003,MED038,14"
"CON115320,2025-04-27,H003,MED039,5"
"CON115321,2025-04-27,H003,MED040,14"
"CON115322,2025-04-27,H003,MED041,9"
"CON115323,2025-04-27,H003,MED042,8"
"CON115324,2025-04-27,H003,MED043,6"
"CON115325,2025-04-27,H003,MED044,9"
"CON115326,2025-04-27,H003,MED045,12"
"CON115327,2025-04-27,H003,MED046,9"
"CON115328,2025-04-27,H003,MED047,11"
"CON115329,2025-04-27,H003,MED048,11"
"CON115330,2025-04-27,H003,MED049,6"
"CON115331,2025-04-27,H003,MED050,8"
"CON115332,2025-04-27,H003,MED051,14"
"CON115333,2025-04-27,H003,MED052,7"
"CON115334,2025-04-27,H003,MED053,7"
"CON115335,2025-04-27,H003,MED054,10"
"CON115336,2025-04-27,H003,MED055,6"
"CON115337,2025-04-27,H003,MED056,7"
"CON115338,2025-04-27,H003,MED057,8"
"CON115339,2025-04-27,H003,MED058,13"
"CON115340,2025-04-27,H003,MED059,7"
"CON115341,2025-04-27,H003,MED060,8"
"CON115342,2025-04-27,H003,MED061,20"
"CON115343,2025-04-27,H003,MED062,34"
"CON115344,2025-04-27,H003,MED063,17"
"CON115345,2025-04-27,H003,MED064,25"
"CON115346,2025-04-27,H003,MED065,19"
"CON115347,2025-04-27,H003,MED066,23"
"CON115348,2025-04-27,H003,MED067,22"
"CON115349,2025-04-27,H003,MED068,34"
"CON115350,2025-04-27,H003,MED069,28"
"CON115351,2025-04-27,H003,MED070,15"
"CON115352,2025-04-27,H003,MED071,1"
"CON115353,2025-04-27,H003,MED072,2"
"CON115354,2025-04-27,H003,MED073,6"
"CON115355,2025-04-27,H003,MED074,1"
"CON115356,2025-04-27,H003,MED075,4"
"CON115357,2025-04-27,H003,MED076,1"
"CON115358,2025-04-27,H003,MED077,2"
"CON115359,2025-04-27,H003,MED078,4"
"CON115360,2025-04-27,H003,MED079,6"
"CON115361,2025-04-27,H003,MED080,6"
"CON115362,2025-04-27,H003,MED081,15"
"CON115363,2025-04-27,H003,MED082,9"
"CON115364,2025-04-27,H003,MED083,5"
"CON115365,2025-04-27,H003,MED084,10"
"CON115366,2025-04-27,H003,MED085,8"
"CON115367,2025-04-27,H003,MED086,5"
"CON115368,2025-04-27,H003,MED087,6"
"CON115369,2025-04-27,H003,MED088,13"
"CON115370,2025-04-27,H003,MED089,8"
"CON115371,2025-04-27,H003,MED090,7"
"CON115372,2025-04-27,H003,MED091,4"
"CON115373,2025-04-27,H003,MED092,3"
"CON115374,2025-04-27,H003,MED093,2"
"CON115375,2025-04-27,H003,MED094,2"
"CON115376,2025-04-27,H003,MED095,1"
"CON115377,2025-04-27,H003,MED096,3"
"CON115378,2025-04-27,H003,MED097,4"
"CON115379,2025-04-27,H003,MED098,6"
"CON115380,2025-04-27,H003,MED099,4"
"CON115381,2025-04-27,H003,MED100,6"
"CON115382,2025-04-27,H004,MED001,30"
"CON115383,2025-04-27,H004,MED002,22"
"CON115384,2025-04-27,H004,MED003,30"
"CON115385,2025-04-27,H004,MED004,33"
"CON115386,2025-04-27,H004,MED005,21"
"CON115387,2025-04-27,H004,MED006,15"
"CON115388,2025-04-27,H004,MED007,17"
"CON115389,2025-04-27,H004,MED008,29"
"CON115390,2025-04-27,H004,MED009,32"
"CON115391,2025-04-27,H004,MED010,33"
"CON115392,2025-04-27,H004,MED011,35"
"CON115393,2025-04-27,H004,MED012,19"
"CON115394,2025-04-27,H004,MED013,29"
"CON115395,2025-04-27,H004,MED015,26"
"CON115396,2025-04-27,H004,MED016,19"
"CON115397,2025-04-27,H004,MED018,26"
"CON115398,2025-04-27,H004,MED019,18"
"CON115399,2025-04-27,H004,MED021,4"
"CON115400,2025-04-27,H004,MED022,2"
"CON115401,2025-04-27,H004,MED023,4"
"CON115402,2025-04-27,H004,MED024,34"
"CON115403,2025-04-27,H004,MED025,5"
"CON115404,2025-04-27,H004,MED026,7"
"CON115405,2025-04-27,H004,MED027,12"
"CON115406,2025-04-27,H004,MED028,13"
"CON115407,2025-04-27,H004,MED029,8"
"CON115408,2025-04-27,H004,MED030,15"
"CON115409,2025-04-27,H004,MED031,11"
"CON115410,2025-04-27,H004,MED032,8"
"CON115411,2025-04-27,H004,MED033,9"
"CON115412,2025-04-27,H004,MED034,14"
"CON115413,2025-04-27,H004,MED035,5"
"CON115414,2025-04-27,H004,MED036,8"
"CON115415,2025-04-27,H004,MED037,8"
"CON115416,2025-04-27,H004,MED038,12"
"CON115417,2025-04-27,H004,MED039,12"
"CON115418,2025-04-27,H004,MED040,6"
"CON115419,2025-04-27,H004,MED041,10"
"CON115420,2025-04-27,H004,MED042,13"
"CON115421,2025-04-27,H004,MED043,8"
"CON115422,2025-04-27,H004,MED044,7"
"CON115423,2025-04-27,H004,MED045,11"
"CON115424,2025-04-27,H004,MED046,5"
"CON115425,2025-04-27,H004,MED047,6"
"CON115426,2025-04-27,H004,MED048,15"
"CON115427,2025-04-27,H004,MED049,6"
"CON115428,2025-04-27,H004,MED050,14"
"CON115429,2025-04-27,H004,MED051,11"
"CON115430,2025-04-27,H004,MED052,10"
"CON115431,2025-04-27,H004,MED053,10"
"CON115432,2025-04-27,H004,MED054,5"
"CON115433,2025-04-27,H004,MED055,10"
"CON115434,2025-04-27,H004,MED056,6"
"CON115435,2025-04-27,H004,MED057,10"
"CON115436,2025-04-27,H004,MED058,6"
"CON115437,2025-04-27,H004,MED059,12"
"CON115438,2025-04-27,H004,MED060,10"
"CON115439,2025-04-27,H004,MED061,20"
"CON115440,2025-04-27,H004,MED062,27"
"CON115441,2025-04-27,H004,MED063,22"
"CON115442,2025-04-27,H004,MED064,35"
"CON115443,2025-04-27,H004,MED065,24"
"CON115444,2025-04-27,H004,MED066,31"
"CON115445,2025-04-27,H004,MED067,22"
"CON115446,2025-04-27,H004,MED068,24"
"CON115447,2025-04-27,H004,MED069,23"
"CON115448,2025-04-27,H004,MED070,22"
"CON115449,2025-04-27,H004,MED071,2"
"CON115450,2025-04-27,H004,MED072,4"
"CON115451,2025-04-27,H004,MED073,6"
"CON115452,2025-04-27,H004,MED074,1"
"CON115453,2025-04-27,H004,MED075,2"
"CON115454,2025-04-27,H004,MED076,6"
"CON115455,2025-04-27,H004,MED077,1"
"CON115456,2025-04-27,H004,MED078,4"
"CON115457,2025-04-27,H004,MED079,5"
"CON115458,2025-04-27,H004,MED080,3"
"CON115459,2025-04-27,H004,MED081,7"
"CON115460,2025-04-27,H004,MED082,8"
"CON115461,2025-04-27,H004,MED083,8"
"CON115462,2025-04-27,H004,MED084,10"
"CON115463,2025-04-27,H004,MED085,9"
"CON115464,2025-04-27,H004,MED086,8"
"CON115465,2025-04-27,H004,MED087,8"
"CON115466,2025-04-27,H004,MED088,6"
"CON115467,2025-04-27,H004,MED089,7"
"CON115468,2025-04-27,H004,MED090,12"
"CON115469,2025-04-27,H004,MED091,2"
"CON115470,2025-04-27,H004,MED092,4"
"CON115471,2025-04-27,H004,MED093,2"
"CON115472,2025-04-27,H004,MED094,1"
"CON115473,2025-04-27,H004,MED095,6"
"CON115474,2025-04-27,H004,MED096,5"
"CON115475,2025-04-27,H004,MED097,2"
"CON115476,2025-04-27,H004,MED098,6"
"CON115477,2025-04-27,H004,MED099,5"
"CON115478,2025-04-27,H004,MED100,6"
"CON115479,2025-04-27,H005,MED001,16"
"CON115480,2025-04-27,H005,MED002,34"
"CON115481,2025-04-27,H005,MED003,31"
"CON115482,2025-04-27,H005,MED004,19"
"CON115483,2025-04-27,H005,MED005,34"
"CON115484,2025-04-27,H005,MED006,21"
"CON115485,2025-04-27,H005,MED007,22"
"CON115486,2025-04-27,H005,MED008,25"
"CON115487,2025-04-27,H005,MED009,16"
"CON115488,2025-04-27,H005,MED010,23"
"CON115489,2025-04-27,H005,MED011,29"
"CON115490,2025-04-27,H005,MED012,23"
"CON115491,2025-04-27,H005,MED013,15"
"CON115492,2025-04-27,H005,MED014,6"
"CON115493,2025-04-27,H005,MED015,33"
"CON115494,2025-04-27,H005,MED016,22"
"CON115495,2025-04-27,H005,MED017,26"
"CON115496,2025-04-27,H005,MED018,22"
"CON115497,2025-04-27,H005,MED019,20"
"CON115498,2025-04-27,H005,MED021,2"
"CON115499,2025-04-27,H005,MED022,3"
"CON115500,2025-04-27,H005,MED023,6"
"CON115501,2025-04-27,H005,MED024,32"
"CON115502,2025-04-27,H005,MED025,5"
"CON115503,2025-04-27,H005,MED026,11"
"CON115504,2025-04-27,H005,MED027,13"
"CON115505,2025-04-27,H005,MED028,11"
"CON115506,2025-04-27,H005,MED029,15"
"CON115507,2025-04-27,H005,MED030,14"
"CON115508,2025-04-27,H005,MED031,8"
"CON115509,2025-04-27,H005,MED032,8"
"CON115510,2025-04-27,H005,MED033,7"
"CON115511,2025-04-27,H005,MED034,11"
"CON115512,2025-04-27,H005,MED035,14"
"CON115513,2025-04-27,H005,MED036,13"
"CON115514,2025-04-27,H005,MED037,5"
"CON115515,2025-04-27,H005,MED038,14"
"CON115516,2025-04-27,H005,MED039,5"
"CON115517,2025-04-27,H005,MED040,13"
"CON115518,2025-04-27,H005,MED041,8"
"CON115519,2025-04-27,H005,MED042,12"
"CON115520,2025-04-27,H005,MED043,15"
"CON115521,2025-04-27,H005,MED044,11"
"CON115522,2025-04-27,H005,MED045,14"
"CON115523,2025-04-27,H005,MED046,13"
"CON115524,2025-04-27,H005,MED047,9"
"CON115525,2025-04-27,H005,MED048,14"
"CON115526,2025-04-27,H005,MED049,9"
"CON115527,2025-04-27,H005,MED050,10"
"CON115528,2025-04-27,H005,MED051,9"
